Label,Value,Year
Reported,10261,1985
Cleared,2428,1985
Reported,12454,1986
Cleared,2712,1986
Reported,11417,1987
Cleared,2407,1987
Reported,11990,1988
Cleared,2188,1988
Reported,11160,1989
Cleared,2066,1989
Reported,11371,1990
Cleared,2033,1990
Reported,11591,1991
Cleared,2013,1991
Reported,10208,1992
Cleared,1560,1992
Reported,8453,1993
Cleared,1365,1993
Reported,7047,1994
Cleared,878,1994
Reported,7521,1995
Cleared,0,1995
Reported,7575,1996
Cleared,0,1996
Reported,7511,1997
Cleared,467,1997
Reported,6952,1998
Cleared,417,1998
Reported,6748,1999
Cleared,468,1999
Reported,6436,2000
Cleared,574,2000
Reported,7471,2001
Cleared,468,2001
Reported,6916,2002
Cleared,575,2002
Reported,7240,2003
Cleared,554,2003
Reported,6810,2004
Cleared,591,2004
Reported,7285,2005
Cleared,538,2005
Reported,7467,2006
Cleared,556,2006
Reported,8031,2007
Cleared,570,2007
Reported,8586,2008
Cleared,596,2008
Reported,8753,2009
Cleared,470,2009
Reported,8749,2010
Cleared,426,2010
Reported,7042,2011
Cleared,618,2011
Reported,7244,2012
Cleared,728,2012
Reported,6550,2013
Cleared,599,2013
Reported,5733,2014
Cleared,623,2014
Reported,5000,2015
Cleared,593,2015
Reported,5252,2016
Cleared,655,2016
Reported,4380,2017
Cleared,550,2017
Reported,4549,2018
Cleared,544,2018
