Label,Value,Year
Legacy Rape Reported,193,1985
Legacy Rape Cleared,17,1985
Legacy Rape Reported,167,1986
Legacy Rape Cleared,26,1986
Legacy Rape Reported,154,1987
Legacy Rape Cleared,52,1987
Legacy Rape Reported,159,1988
Legacy Rape Cleared,35,1988
Legacy Rape Reported,139,1989
Legacy Rape Cleared,15,1989
Legacy Rape Reported,203,1990
Legacy Rape Cleared,29,1990
Legacy Rape Reported,264,1991
Legacy Rape Cleared,30,1991
Legacy Rape Reported,253,1992
Legacy Rape Cleared,22,1992
Legacy Rape Reported,212,1993
Legacy Rape Cleared,39,1993
Legacy Rape Reported,198,1994
Legacy Rape Cleared,36,1994
Legacy Rape Reported,242,1995
Legacy Rape Cleared,39,1995
Legacy Rape Reported,198,1996
Legacy Rape Cleared,43,1996
Legacy Rape Reported,174,1997
Legacy Rape Cleared,38,1997
Legacy Rape Reported,184,1998
Legacy Rape Cleared,30,1998
Legacy Rape Reported,160,1999
Legacy Rape Cleared,25,1999
Legacy Rape Reported,195,2000
Legacy Rape Cleared,41,2000
Legacy Rape Reported,210,2001
Legacy Rape Cleared,48,2001
Legacy Rape Reported,254,2002
Legacy Rape Cleared,68,2002
Legacy Rape Reported,244,2003
Legacy Rape Cleared,53,2003
Legacy Rape Reported,263,2004
Legacy Rape Cleared,71,2004
Legacy Rape Reported,224,2005
Legacy Rape Cleared,41,2005
Legacy Rape Reported,248,2006
Legacy Rape Cleared,39,2006
Legacy Rape Reported,257,2007
Legacy Rape Cleared,59,2007
Legacy Rape Reported,263,2008
Legacy Rape Cleared,30,2008
Legacy Rape Reported,282,2009
Legacy Rape Cleared,51,2009
Legacy Rape Reported,264,2010
Legacy Rape Cleared,41,2010
Legacy Rape Reported,283,2011
Legacy Rape Cleared,70,2011
Legacy Rape Reported,303,2012
Legacy Rape Cleared,77,2012
Revised Rape Reported,408,2013
Revised Rape Cleared,87,2013
Revised Rape Reported,392,2014
Revised Rape Cleared,78,2014
Revised Rape Reported,517,2015
Revised Rape Cleared,69,2015
Revised Rape Reported,542,2016
Revised Rape Cleared,80,2016
Revised Rape Reported,607,2017
Revised Rape Cleared,58,2017
Revised Rape Reported,613,2018
Revised Rape Cleared,123,2018
