Label,Value,Year
Reported,40247,1985
Cleared,6391,1985
Reported,44379,1986
Cleared,6585,1986
Reported,46691,1987
Cleared,8141,1987
Reported,47283,1988
Cleared,6596,1988
Reported,48616,1990
Cleared,7941,1990
Reported,48974,1991
Cleared,9637,1991
Reported,51176,1992
Cleared,7919,1992
Reported,53904,1993
Cleared,6760,1993
Reported,58297,1994
Cleared,6999,1994
Reported,64263,1995
Cleared,6710,1995
Reported,57311,1996
Cleared,6989,1996
Reported,50774,1997
Cleared,7511,1997
Reported,45111,1998
Cleared,7047,1998
Reported,40480,1999
Cleared,5643,1999
Reported,44357,2000
Cleared,4986,2000
Reported,45989,2001
Cleared,4403,2001
Reported,54670,2002
Cleared,1225,2002
Reported,48306,2003
Cleared,0,2003
Reported,44121,2004
Cleared,0,2004
Reported,42383,2005
Cleared,0,2005
Reported,38310,2006
Cleared,0,2006
Reported,37197,2007
Cleared,0,2007
Reported,31781,2008
Cleared,0,2008
Reported,33375,2009
Cleared,0,2009
Reported,31668,2010
Cleared,0,2010
Reported,30612,2011
Cleared,1946,2011
Reported,29445,2012
Cleared,4067,2012
Reported,15755,2013
Cleared,1844,2013
Reported,10479,2014
Cleared,1239,2014
Reported,31085,2015
Cleared,3511,2015
Reported,30192,2016
Cleared,2786,2016
Reported,27477,2017
Cleared,1784,2017
Reported,29034,2018
Cleared,1448,2018
