Label,Value,Year
Legacy Rape Reported,1,1988
Legacy Rape Reported,1,1989
Legacy Rape Cleared,1,1989
Legacy Rape Reported,1,1992
Legacy Rape Reported,1,1993
Legacy Rape Cleared,3,1993
Legacy Rape Reported,2,1998
Legacy Rape Reported,2,1999
Legacy Rape Reported,1,2002
Legacy Rape Cleared,1,2003
Legacy Rape Reported,1,2004
Legacy Rape Reported,1,2006
Legacy Rape Cleared,1,2006
Legacy Rape Reported,1,2007
Legacy Rape Cleared,2,2007
Legacy Rape Reported,1,2010
Legacy Rape Reported,2,2011
Legacy Rape Cleared,1,2011
Legacy Rape Cleared,1,2012
Revised Rape Reported,1,2013
Revised Rape Reported,5,2014
Revised Rape Reported,3,2015
Revised Rape Cleared,2,2015
Revised Rape Reported,2,2016
Revised Rape Reported,2,2017
Revised Rape Cleared,4,2018
