Label,Value,Year
Reported,61643,1985
Cleared,8677,1985
Reported,71225,1986
Cleared,9548,1986
Reported,79115,1987
Cleared,11396,1987
Reported,87585,1988
Cleared,11189,1988
Reported,92867,1989
Cleared,12042,1989
Reported,89517,1990
Cleared,11493,1990
Reported,82951,1991
Cleared,9814,1991
Reported,77466,1992
Cleared,9233,1992
Reported,71764,1993
Cleared,7575,1993
Reported,64126,1994
Cleared,6972,1994
Reported,53158,1995
Cleared,5851,1995
Reported,51425,1996
Cleared,6168,1996
Reported,49173,1997
Cleared,6035,1997
Reported,45677,1998
Cleared,5840,1998
Reported,42176,1999
Cleared,5042,1999
Reported,39199,2000
Cleared,5064,2000
Reported,43039,2001
Cleared,4604,2001
Reported,42931,2002
Cleared,4856,2002
Reported,46382,2003
Cleared,4406,2003
Reported,45443,2004
Cleared,4687,2004
Reported,46213,2005
Cleared,4575,2005
Reported,45209,2006
Cleared,4429,2006
Reported,44167,2007
Cleared,4294,2007
Reported,40365,2008
Cleared,4287,2008
Reported,32246,2009
Cleared,4066,2009
Reported,30753,2010
Cleared,3859,2010
Reported,29709,2011
Cleared,4090,2011
Reported,31700,2012
Cleared,4124,2012
Reported,31728,2013
Cleared,4119,2013
Reported,26812,2014
Cleared,3806,2014
Reported,29158,2015
Cleared,3690,2015
Reported,28624,2016
Cleared,2902,2016
Reported,26246,2017
Cleared,2353,2017
Reported,27416,2018
Cleared,1859,2018
