Label,Value,Year
Reported,1763,1985
Cleared,1040,1985
Reported,2425,1986
Cleared,1498,1986
Reported,3017,1987
Cleared,1813,1987
Reported,3266,1988
Cleared,1762,1988
Reported,3103,1989
Cleared,1549,1989
Reported,3213,1990
Cleared,1716,1990
Reported,3432,1991
Cleared,1664,1991
Reported,3705,1992
Cleared,1605,1992
Reported,3699,1993
Cleared,1606,1993
Reported,4398,1994
Cleared,1796,1994
Reported,5015,1995
Cleared,2078,1995
Reported,4596,1996
Cleared,2037,1996
Reported,4865,1997
Cleared,2132,1997
Reported,3868,1998
Cleared,1608,1998
Reported,3990,1999
Cleared,2152,1999
Reported,3895,2000
Cleared,2304,2000
Reported,4501,2001
Cleared,1385,2001
Reported,2902,2002
Cleared,1093,2002
Reported,2255,2003
Cleared,847,2003
Reported,2314,2004
Cleared,872,2004
Reported,2319,2005
Cleared,890,2005
Reported,2285,2006
Cleared,831,2006
Reported,2441,2007
Cleared,859,2007
Reported,2268,2008
Cleared,852,2008
Reported,2128,2009
Cleared,827,2009
Reported,1966,2010
Cleared,785,2010
Reported,1840,2011
Cleared,728,2011
Reported,2014,2012
Cleared,704,2012
Reported,1812,2013
Cleared,777,2013
Reported,1832,2014
Cleared,770,2014
Reported,1855,2015
Cleared,763,2015
Reported,2175,2016
Cleared,939,2016
Reported,2209,2017
Cleared,874,2017
Reported,2208,2018
Cleared,832,2018
