Label,Value,Year
Reported,18,1991
Cleared,0,1991
Reported,27,1992
Cleared,1,1992
Reported,22,1993
Cleared,0,1993
Reported,23,1994
Cleared,1,1994
Reported,11,1995
Cleared,3,1995
Reported,17,1996
Cleared,7,1996
Reported,6,1997
Cleared,2,1997
Reported,14,1998
Cleared,0,1998
Reported,15,1999
Cleared,2,1999
Reported,33,2000
Cleared,4,2000
Reported,18,2001
Cleared,6,2001
Reported,27,2002
Cleared,7,2002
Reported,40,2003
Cleared,2,2003
Reported,54,2004
Cleared,11,2004
Reported,84,2005
Cleared,5,2005
Reported,104,2006
Cleared,17,2006
Reported,63,2007
Cleared,6,2007
Reported,57,2008
Cleared,10,2008
Reported,83,2009
Cleared,14,2009
Reported,53,2010
Cleared,8,2010
Reported,48,2011
Cleared,5,2011
Reported,67,2012
Cleared,22,2012
Reported,30,2013
Cleared,2,2013
Reported,10,2014
Cleared,2,2014
Reported,6,2015
Cleared,1,2015
Reported,9,2016
Cleared,0,2016
Reported,0,2017
Cleared,0,2017
Reported,3,2018
Cleared,0,2018
