Label,Value,Year
Legacy Rape Reported,1711,1985
Legacy Rape Cleared,1144,1985
Legacy Rape Reported,1524,1986
Legacy Rape Cleared,793,1986
Legacy Rape Reported,1172,1987
Legacy Rape Cleared,580,1987
Legacy Rape Reported,1206,1988
Legacy Rape Cleared,505,1988
Legacy Rape Reported,1152,1989
Legacy Rape Cleared,527,1989
Legacy Rape Reported,1335,1990
Legacy Rape Cleared,626,1990
Legacy Rape Reported,1213,1991
Legacy Rape Cleared,628,1991
Legacy Rape Reported,1169,1992
Legacy Rape Cleared,630,1992
Legacy Rape Reported,1109,1993
Legacy Rape Cleared,557,1993
Legacy Rape Reported,931,1994
Legacy Rape Cleared,486,1994
Legacy Rape Reported,837,1995
Legacy Rape Cleared,407,1995
Legacy Rape Reported,1002,1996
Legacy Rape Cleared,472,1996
Legacy Rape Reported,790,1997
Legacy Rape Cleared,370,1997
Legacy Rape Reported,654,1998
Legacy Rape Cleared,330,1998
Legacy Rape Reported,748,1999
Legacy Rape Cleared,387,1999
Legacy Rape Reported,813,2000
Legacy Rape Cleared,368,2000
Legacy Rape Reported,945,2001
Legacy Rape Cleared,324,2001
Legacy Rape Reported,892,2002
Legacy Rape Cleared,313,2002
Legacy Rape Reported,768,2003
Legacy Rape Cleared,245,2003
Legacy Rape Reported,908,2004
Legacy Rape Cleared,273,2004
Legacy Rape Reported,872,2005
Legacy Rape Cleared,241,2005
Legacy Rape Reported,854,2006
Legacy Rape Cleared,240,2006
Legacy Rape Reported,694,2007
Legacy Rape Cleared,259,2007
Legacy Rape Reported,750,2008
Legacy Rape Cleared,291,2008
Legacy Rape Reported,823,2009
Legacy Rape Cleared,372,2009
Legacy Rape Reported,712,2010
Legacy Rape Cleared,376,2010
Legacy Rape Reported,771,2011
Legacy Rape Cleared,391,2011
Legacy Rape Reported,665,2012
Legacy Rape Cleared,311,2012
Legacy Rape Reported,618,2013
Legacy Rape Cleared,273,2013
Revised Rape Reported,812,2014
Revised Rape Cleared,197,2014
Revised Rape Reported,986,2015
Revised Rape Cleared,387,2015
Revised Rape Reported,1210,2016
Revised Rape Cleared,547,2016
Revised Rape Reported,1366,2017
Revised Rape Cleared,528,2017
Revised Rape Reported,1299,2018
Revised Rape Cleared,303,2018
