Label,Value,Year
Reported,2,1985
Cleared,1,1985
Reported,0,1986
Cleared,0,1986
Reported,4,1987
Cleared,1,1987
Reported,5,1988
Cleared,3,1988
Reported,10,1989
Cleared,8,1989
Reported,6,1990
Cleared,1,1990
Reported,2,1991
Cleared,2,1991
Reported,4,1992
Cleared,3,1992
Reported,3,1993
Cleared,1,1993
Reported,8,1994
Cleared,2,1994
Reported,4,1995
Cleared,3,1995
Reported,4,1996
Cleared,1,1996
Reported,7,1997
Cleared,1,1997
Reported,2,1998
Cleared,1,1998
Reported,4,1999
Cleared,0,1999
Reported,2,2000
Cleared,2,2000
Reported,1,2001
Cleared,0,2001
Reported,2,2002
Cleared,1,2002
Reported,2,2003
Cleared,1,2003
Reported,1,2004
Cleared,1,2004
Reported,0,2005
Cleared,0,2005
Reported,1,2006
Cleared,0,2006
Reported,2,2007
Cleared,0,2007
Reported,1,2008
Cleared,0,2008
Reported,4,2009
Cleared,2,2009
Reported,3,2010
Cleared,1,2010
Reported,1,2011
Cleared,1,2011
Reported,2,2012
Cleared,1,2012
Reported,1,2013
Cleared,1,2013
Reported,2,2014
Cleared,2,2014
Reported,0,2016
Cleared,0,2016
Reported,2,2017
Cleared,2,2017
Reported,2,2018
Cleared,0,2018
