Label,Value,Year
Reported,67496,1985
Cleared,8241,1985
Reported,68856,1986
Cleared,11150,1986
Reported,71206,1987
Cleared,12232,1987
Reported,77492,1988
Cleared,12763,1988
Reported,81758,1989
Cleared,14152,1989
Reported,78393,1990
Cleared,14095,1990
Reported,73769,1991
Cleared,14869,1991
Reported,62302,1992
Cleared,13947,1992
Reported,61569,1993
Cleared,12638,1993
Reported,56945,1994
Cleared,12381,1994
Reported,61976,1995
Cleared,12429,1995
Reported,65080,1996
Cleared,13437,1996
Reported,64925,1997
Cleared,12309,1997
Reported,64070,1998
Cleared,10711,1998
Reported,66068,1999
Cleared,10193,1999
Reported,67102,2000
Cleared,9955,2000
Reported,69371,2001
Cleared,9489,2001
Reported,73445,2002
Cleared,10225,2002
Reported,72032,2003
Cleared,10032,2003
Reported,74752,2004
Cleared,10104,2004
Reported,72476,2005
Cleared,8191,2005
Reported,73091,2006
Cleared,8372,2006
Reported,74817,2007
Cleared,9477,2007
Reported,68598,2008
Cleared,9219,2008
Reported,77058,2009
Cleared,10791,2009
Reported,74582,2010
Cleared,11191,2010
Reported,68596,2011
Cleared,10719,2011
Reported,67978,2012
Cleared,9875,2012
Reported,73591,2013
Cleared,9655,2013
Reported,68125,2014
Cleared,7680,2014
Reported,66634,2015
Cleared,7270,2015
Reported,69630,2016
Cleared,6408,2016
Reported,67828,2017
Cleared,5468,2017
Reported,65836,2018
Cleared,4749,2018
