Label,Value,Year
Reported,32,1985
Cleared,8,1985
Reported,29,1986
Cleared,10,1986
Reported,11,1987
Cleared,1,1987
Reported,24,1988
Cleared,5,1988
Reported,40,1989
Cleared,8,1989
Reported,37,1990
Cleared,7,1990
Reported,40,1991
Cleared,7,1991
Reported,18,1992
Cleared,5,1992
Reported,16,1993
Cleared,7,1993
Reported,23,1994
Cleared,3,1994
Reported,26,1995
Cleared,13,1995
Reported,21,1996
Cleared,4,1996
Reported,27,1997
Cleared,23,1997
Reported,34,1998
Cleared,14,1998
Reported,17,2000
Cleared,3,2000
Reported,49,2002
Cleared,11,2002
Reported,2,2008
Cleared,0,2008
Reported,46,2014
Cleared,10,2014
Reported,51,2015
Cleared,8,2015
Reported,34,2016
Cleared,8,2016
Reported,25,2017
Cleared,7,2017
Reported,10,2018
Cleared,3,2018
