Label,Value,Year
Reported,11757,1985
Cleared,1414,1985
Reported,10076,1986
Cleared,1348,1986
Reported,9642,1987
Cleared,1354,1987
Reported,10148,1988
Cleared,1594,1988
Reported,10692,1989
Cleared,1383,1989
Reported,10618,1990
Cleared,1261,1990
Reported,10604,1991
Cleared,1365,1991
Reported,11831,1992
Cleared,1343,1992
Reported,11153,1993
Cleared,1122,1993
Reported,8055,1994
Cleared,866,1994
Reported,7127,1995
Cleared,830,1995
Reported,7079,1996
Cleared,858,1996
Reported,7153,1997
Cleared,719,1997
Reported,6706,1998
Cleared,603,1998
Reported,5526,1999
Cleared,532,1999
Reported,5695,2000
Cleared,534,2000
Reported,6580,2001
Cleared,688,2001
Reported,5947,2002
Cleared,571,2002
Reported,5784,2003
Cleared,702,2003
Reported,6097,2004
Cleared,561,2004
Reported,6208,2005
Cleared,493,2005
Reported,6465,2006
Cleared,596,2006
Reported,5079,2007
Cleared,514,2007
Reported,5401,2008
Cleared,662,2008
Reported,5197,2009
Cleared,758,2009
Reported,4557,2010
Cleared,582,2010
Reported,4408,2011
Cleared,732,2011
Reported,5317,2012
Cleared,678,2012
Reported,5931,2013
Cleared,902,2013
Reported,5237,2014
Cleared,756,2014
Reported,5186,2015
Cleared,650,2015
Reported,4978,2016
Cleared,786,2016
Reported,4935,2017
Cleared,641,2017
Reported,5322,2018
Cleared,826,2018
