Label,Value,Year
Reported,46743,1985
Cleared,10571,1985
Reported,48896,1986
Cleared,11586,1986
Reported,48700,1987
Cleared,12270,1987
Reported,51147,1988
Cleared,12672,1988
Reported,58160,1989
Cleared,13669,1989
Reported,52912,1990
Cleared,12260,1990
Reported,47338,1991
Cleared,10940,1991
Reported,46006,1992
Cleared,10687,1992
Reported,48382,1993
Cleared,10059,1993
Reported,54493,1994
Cleared,10990,1994
Reported,62422,1995
Cleared,12107,1995
Reported,60565,1996
Cleared,11619,1996
Reported,61635,1997
Cleared,11084,1997
Reported,57957,1998
Cleared,10671,1998
Reported,50556,1999
Cleared,9243,1999
Reported,52418,2000
Cleared,8135,2000
Reported,55190,2001
Cleared,8058,2001
Reported,57214,2002
Cleared,8151,2002
Reported,55068,2003
Cleared,7938,2003
Reported,53041,2004
Cleared,7273,2004
Reported,52537,2005
Cleared,7802,2005
Reported,49811,2006
Cleared,6128,2006
Reported,49754,2007
Cleared,7163,2007
Reported,48685,2008
Cleared,8170,2008
Reported,39643,2009
Cleared,8830,2009
Reported,38012,2010
Cleared,7865,2010
Reported,38258,2011
Cleared,7806,2011
Reported,35678,2012
Cleared,8069,2012
Reported,36983,2013
Cleared,8409,2013
Reported,35461,2014
Cleared,8029,2014
Reported,34288,2015
Cleared,7232,2015
Reported,37568,2016
Cleared,6658,2016
Reported,39899,2017
Cleared,6263,2017
Reported,39438,2018
Cleared,6326,2018
