Label,Value,Year
Reported,13064,1985
Cleared,6145,1985
Reported,14934,1986
Cleared,6760,1986
Reported,15579,1987
Cleared,6786,1987
Reported,19140,1989
Cleared,0,1989
Reported,20130,1990
Cleared,8620,1990
Reported,20124,1991
Cleared,9548,1991
Reported,18949,1992
Cleared,8590,1992
Reported,20761,1993
Cleared,8493,1993
Reported,19518,1994
Cleared,8752,1994
Reported,18560,1995
Cleared,8277,1995
Reported,16995,1997
Cleared,-4110,1997
Reported,14675,1998
Cleared,6994,1998
Reported,12628,1999
Cleared,6234,1999
Reported,12604,2000
Cleared,13139,2000
Reported,12309,2001
Cleared,5314,2001
Reported,11901,2002
Cleared,5568,2002
Reported,11583,2003
Cleared,5019,2003
Reported,9193,2004
Cleared,4003,2004
Reported,9263,2005
Cleared,5714,2005
Reported,9047,2006
Cleared,3333,2006
Reported,8614,2007
Cleared,3047,2007
Reported,8749,2008
Cleared,5613,2008
Reported,7815,2009
Cleared,3177,2009
Reported,6927,2010
Cleared,2927,2010
Reported,6913,2011
Cleared,2762,2011
Reported,6046,2012
Cleared,2788,2012
Reported,6057,2013
Cleared,2855,2013
Reported,6571,2014
Cleared,2909,2014
Reported,6179,2015
Cleared,2584,2015
Reported,6278,2016
Cleared,2400,2016
Reported,5957,2017
Cleared,2361,2017
