Label,Value,Year
Reported,39,1985
Cleared,32,1985
Reported,38,1986
Cleared,31,1986
Reported,22,1987
Cleared,14,1987
Reported,38,1989
Cleared,0,1989
Reported,28,1990
Cleared,19,1990
Reported,42,1991
Cleared,36,1991
Reported,30,1992
Cleared,23,1992
Reported,25,1993
Cleared,25,1993
Reported,36,1994
Cleared,33,1994
Reported,26,1995
Cleared,11,1995
Reported,28,1996
Cleared,0,1996
Reported,26,1997
Cleared,15,1997
Reported,35,1998
Cleared,23,1998
Reported,32,1999
Cleared,27,1999
Reported,36,2000
Cleared,30,2000
Reported,21,2001
Cleared,12,2001
Reported,31,2002
Cleared,25,2002
Reported,29,2003
Cleared,24,2003
Reported,27,2004
Cleared,25,2004
Reported,23,2005
Cleared,19,2005
Reported,30,2006
Cleared,26,2006
Reported,35,2007
Cleared,19,2007
Reported,46,2008
Cleared,33,2008
Reported,34,2009
Cleared,21,2009
Reported,36,2010
Cleared,30,2010
Reported,28,2011
Cleared,34,2011
Reported,28,2012
Cleared,18,2012
Reported,33,2013
Cleared,30,2013
Reported,22,2014
Cleared,21,2014
Reported,33,2015
Cleared,26,2015
Reported,27,2016
Cleared,19,2016
Reported,24,2017
Cleared,22,2017
