Label,Value,Year
Reported,1795,1985
Cleared,403,1985
Reported,1571,1986
Cleared,408,1986
Reported,1334,1987
Cleared,379,1987
Reported,1464,1988
Cleared,346,1988
Reported,1806,1989
Cleared,412,1989
Reported,1642,1990
Cleared,398,1990
Reported,2001,1991
Cleared,439,1991
Reported,2157,1992
Cleared,426,1992
Reported,2050,1993
Cleared,479,1993
Reported,2454,1994
Cleared,524,1994
Reported,2523,1995
Cleared,629,1995
Reported,2600,1996
Cleared,680,1996
Reported,2750,1997
Cleared,830,1997
Reported,2893,1998
Cleared,953,1998
Reported,2598,1999
Cleared,1031,1999
Reported,2551,2000
Cleared,813,2000
Reported,2787,2001
Cleared,862,2001
Reported,2937,2002
Cleared,942,2002
Reported,2828,2003
Cleared,937,2003
Reported,2763,2004
Cleared,910,2004
Reported,3274,2005
Cleared,979,2005
Reported,3249,2006
Cleared,1010,2006
Reported,4046,2007
Cleared,1275,2007
Reported,4023,2008
Cleared,1335,2008
Reported,3929,2009
Cleared,1184,2009
Reported,3367,2010
Cleared,1224,2010
Reported,3372,2011
Cleared,1221,2011
Reported,3442,2012
Cleared,1143,2012
Reported,3800,2013
Cleared,1116,2013
Reported,3808,2014
Cleared,839,2014
Reported,3802,2015
Cleared,795,2015
Reported,3976,2016
Cleared,1050,2016
Reported,3485,2017
Cleared,926,2017
Reported,3081,2018
Cleared,803,2018
