Label,Value,Year
Reported,164,1985
Cleared,63,1985
Reported,170,1986
Cleared,49,1986
Reported,164,1987
Cleared,80,1987
Reported,157,1988
Cleared,76,1988
Reported,176,1989
Cleared,65,1989
Reported,215,1990
Cleared,82,1990
Reported,226,1991
Cleared,124,1991
Reported,228,1992
Cleared,77,1992
Reported,229,1993
Cleared,73,1993
Reported,209,1994
Cleared,80,1994
Reported,227,1995
Cleared,59,1995
Reported,165,1996
Cleared,68,1996
Reported,146,1997
Cleared,61,1997
Reported,131,1998
Cleared,77,1998
Reported,117,1999
Cleared,67,1999
Reported,111,2000
Cleared,28,2000
Reported,108,2001
Cleared,10,2001
Reported,135,2002
Cleared,65,2002
Reported,144,2003
Cleared,46,2003
Reported,170,2004
Cleared,54,2004
Reported,168,2005
Cleared,28,2005
Reported,135,2006
Cleared,41,2006
Reported,127,2007
Cleared,40,2007
Reported,135,2008
Cleared,55,2008
Reported,102,2009
Cleared,31,2009
Reported,86,2010
Cleared,43,2010
Reported,88,2011
Cleared,32,2011
Reported,75,2012
Cleared,30,2012
Reported,72,2013
Cleared,26,2013
Reported,71,2014
Cleared,11,2014
Reported,98,2015
Cleared,30,2015
Reported,94,2016
Cleared,34,2016
Reported,71,2017
Cleared,30,2017
Reported,73,2018
Cleared,29,2018
