Label,Value,Year
Reported,188,1985
Cleared,15,1985
Reported,216,1986
Cleared,21,1986
Reported,243,1987
Cleared,11,1987
Reported,239,1988
Cleared,16,1988
Reported,274,1989
Cleared,36,1989
Reported,239,1990
Cleared,64,1990
Reported,196,1991
Cleared,32,1991
Reported,206,1992
Cleared,23,1992
Reported,145,1993
Cleared,16,1993
Reported,191,1994
Cleared,17,1994
Reported,206,1995
Cleared,9,1995
Reported,282,1996
Cleared,20,1996
Reported,261,1997
Cleared,37,1997
Reported,148,1998
Cleared,10,1998
Reported,144,1999
Cleared,15,1999
Reported,169,2000
Cleared,11,2000
Reported,143,2001
Cleared,8,2001
Reported,232,2002
Cleared,13,2002
Reported,201,2003
Cleared,12,2003
Reported,167,2004
Cleared,5,2004
Reported,185,2005
Cleared,8,2005
Reported,217,2006
Cleared,14,2006
Reported,190,2007
Cleared,13,2007
Reported,193,2008
Cleared,16,2008
Reported,190,2009
Cleared,28,2009
Reported,231,2010
Cleared,17,2010
Reported,230,2011
Cleared,19,2011
Reported,169,2012
Cleared,16,2012
Reported,196,2013
Cleared,22,2013
Reported,170,2014
Cleared,18,2014
Reported,121,2015
Cleared,20,2015
Reported,123,2016
Cleared,11,2016
Reported,103,2017
Cleared,5,2017
Reported,128,2018
Cleared,14,2018
