Label,Value,Year
Reported,78,1985
Cleared,8,1985
Reported,96,1986
Cleared,35,1986
Reported,88,1987
Cleared,13,1987
Reported,79,1988
Cleared,7,1988
Reported,123,1989
Cleared,9,1989
Reported,83,1990
Cleared,7,1990
Reported,79,1991
Cleared,6,1991
Reported,89,1992
Cleared,16,1992
Reported,138,1993
Cleared,21,1993
Reported,105,1994
Cleared,2,1994
Reported,79,1995
Cleared,9,1995
Reported,68,1996
Cleared,4,1996
Reported,43,1997
Cleared,14,1997
Reported,46,1998
Cleared,10,1998
Reported,49,1999
Cleared,7,1999
Reported,49,2000
Cleared,4,2000
Reported,50,2001
Cleared,4,2001
Reported,33,2002
Cleared,9,2002
Reported,43,2003
Cleared,10,2003
Reported,52,2004
Cleared,15,2004
Reported,54,2005
Cleared,15,2005
Reported,39,2006
Cleared,3,2006
Reported,59,2007
Cleared,9,2007
Reported,86,2008
Cleared,3,2008
Reported,94,2009
Cleared,7,2009
Reported,72,2010
Cleared,16,2010
Reported,61,2011
Cleared,6,2011
Reported,104,2012
Cleared,23,2012
Reported,52,2013
Cleared,5,2013
Reported,50,2014
Cleared,5,2014
Reported,39,2015
Cleared,5,2015
Reported,41,2016
Cleared,3,2016
Reported,38,2017
Cleared,5,2017
Reported,24,2018
Cleared,3,2018
