Label,Value,Year
Reported,41,1985
Cleared,16,1985
Reported,41,1986
Cleared,8,1986
Reported,59,1987
Cleared,17,1987
Reported,58,1988
Cleared,14,1988
Reported,32,1989
Cleared,8,1989
Reported,48,1990
Cleared,2,1990
Reported,34,1991
Cleared,5,1991
Reported,37,1992
Cleared,3,1992
Reported,29,1993
Cleared,5,1993
Reported,46,1994
Cleared,11,1994
Reported,42,1995
Cleared,14,1995
Reported,37,1996
Cleared,2,1996
Reported,26,1997
Cleared,6,1997
Reported,31,1998
Cleared,7,1998
Reported,14,1999
Cleared,2,1999
Reported,23,2000
Cleared,4,2000
Reported,39,2001
Cleared,1,2001
Reported,62,2002
Cleared,8,2002
Reported,43,2003
Cleared,15,2003
Reported,33,2004
Cleared,6,2004
Reported,16,2005
Cleared,7,2005
Reported,40,2006
Cleared,0,2006
Reported,43,2007
Cleared,1,2007
Reported,34,2008
Cleared,0,2008
Reported,33,2009
Cleared,2,2009
Reported,37,2010
Cleared,6,2010
Reported,36,2011
Cleared,5,2011
Reported,36,2012
Cleared,4,2012
Reported,34,2013
Cleared,7,2013
Reported,30,2014
Cleared,3,2014
Reported,18,2015
Cleared,3,2015
Reported,9,2016
Cleared,1,2016
Reported,9,2017
Cleared,0,2017
Reported,15,2018
Cleared,1,2018
