Label,Value,Year
Legacy Rape Reported,3880,1985
Legacy Rape Cleared,1968,1985
Legacy Rape Reported,3536,1986
Legacy Rape Cleared,1708,1986
Legacy Rape Reported,3507,1987
Legacy Rape Cleared,1673,1987
Legacy Rape Reported,3412,1988
Legacy Rape Cleared,1691,1988
Legacy Rape Reported,3254,1989
Legacy Rape Cleared,1330,1989
Legacy Rape Reported,3126,1990
Legacy Rape Cleared,1520,1990
Legacy Rape Reported,2892,1991
Legacy Rape Cleared,1655,1991
Legacy Rape Reported,2815,1992
Legacy Rape Cleared,1389,1992
Legacy Rape Reported,2818,1993
Legacy Rape Cleared,1227,1993
Legacy Rape Reported,2666,1994
Legacy Rape Cleared,1363,1994
Legacy Rape Reported,2374,1995
Legacy Rape Cleared,526,1995
Legacy Rape Reported,2332,1996
Legacy Rape Cleared,1203,1996
Legacy Rape Reported,2157,1997
Legacy Rape Cleared,1104,1997
Legacy Rape Reported,2046,1998
Legacy Rape Cleared,1209,1998
Legacy Rape Reported,1702,1999
Legacy Rape Cleared,1010,1999
Legacy Rape Reported,1630,2000
Legacy Rape Cleared,855,2000
Legacy Rape Reported,1530,2001
Legacy Rape Cleared,889,2001
Legacy Rape Reported,1689,2002
Legacy Rape Cleared,336,2002
Legacy Rape Reported,1609,2003
Legacy Rape Reported,1428,2004
Legacy Rape Reported,1412,2005
Legacy Rape Reported,1071,2006
Legacy Rape Reported,875,2007
Legacy Rape Reported,890,2008
Legacy Rape Reported,832,2009
Legacy Rape Reported,1036,2010
Legacy Rape Reported,1092,2011
Legacy Rape Reported,1162,2012
Legacy Rape Reported,1112,2013
Legacy Rape Cleared,640,2013
Revised Rape Reported,2190,2014
Revised Rape Cleared,1124,2014
Revised Rape Reported,2244,2015
Revised Rape Cleared,1093,2015
Revised Rape Reported,2372,2016
Revised Rape Cleared,1073,2016
Revised Rape Reported,2375,2017
Revised Rape Cleared,949,2017
Revised Rape Reported,2814,2018
Revised Rape Cleared,1110,2018
