Label,Value,Year
Reported,32,1985
Cleared,3,1985
Reported,30,1986
Cleared,12,1986
Reported,36,1987
Cleared,3,1987
Reported,31,1988
Cleared,5,1988
Reported,29,1989
Cleared,5,1989
Reported,32,1990
Cleared,2,1990
Reported,41,1991
Cleared,12,1991
Reported,49,1992
Cleared,10,1992
Reported,44,1993
Cleared,0,1993
Reported,25,1994
Cleared,6,1994
Reported,8,1995
Cleared,4,1995
Reported,39,1996
Cleared,14,1996
Reported,26,1997
Cleared,16,1997
Reported,10,1998
Cleared,3,1998
Reported,17,2002
Cleared,12,2002
Reported,31,2003
Cleared,9,2003
Reported,28,2004
Cleared,7,2004
Reported,28,2005
Cleared,6,2005
Reported,37,2006
Cleared,13,2006
Reported,28,2007
Cleared,14,2007
Reported,39,2008
Cleared,26,2008
Reported,32,2009
Cleared,14,2009
Reported,50,2010
Cleared,6,2010
Reported,32,2011
Cleared,10,2011
Reported,23,2012
Cleared,10,2012
Reported,27,2013
Cleared,7,2013
Reported,29,2014
Cleared,11,2014
Reported,25,2015
Cleared,8,2015
Reported,33,2016
Cleared,8,2016
Reported,22,2017
Cleared,7,2017
Reported,22,2018
Cleared,8,2018
