Label,Value,Year
Reported,746,1985
Cleared,539,1985
Reported,1107,1986
Cleared,785,1986
Reported,1005,1987
Cleared,790,1987
Reported,1200,1988
Cleared,866,1988
Reported,1320,1989
Cleared,940,1989
Reported,1539,1990
Cleared,1157,1990
Reported,1088,1991
Cleared,761,1991
Reported,1069,1992
Cleared,790,1992
Reported,1148,1993
Cleared,860,1993
Reported,1421,1994
Cleared,921,1994
Reported,2360,1995
Cleared,0,1995
Reported,2135,1996
Cleared,0,1996
Reported,1920,1997
Cleared,1123,1997
Reported,1678,1998
Cleared,887,1998
Reported,1574,1999
Cleared,928,1999
Reported,1682,2000
Cleared,977,2000
Reported,1698,2001
Cleared,987,2001
Reported,1748,2002
Cleared,1101,2002
Reported,1649,2003
Cleared,867,2003
Reported,1853,2004
Cleared,948,2004
Reported,1873,2005
Cleared,1004,2005
Reported,1961,2006
Cleared,1107,2006
Reported,2056,2007
Cleared,1152,2007
Reported,2306,2008
Cleared,1289,2008
Reported,2322,2009
Cleared,1239,2009
Reported,2256,2010
Cleared,1126,2010
Reported,2126,2011
Cleared,1241,2011
Reported,2187,2012
Cleared,1309,2012
Reported,2117,2013
Cleared,1393,2013
Reported,2105,2014
Cleared,1279,2014
Reported,2058,2015
Cleared,1230,2015
Reported,2069,2016
Cleared,1002,2016
Reported,2186,2017
Cleared,1042,2017
Reported,1880,2018
Cleared,837,2018
