Label,Value,Year
Reported,848,1985
Cleared,160,1985
Reported,761,1986
Cleared,177,1986
Reported,1344,1987
Cleared,202,1987
Reported,1296,1988
Cleared,205,1988
Reported,1164,1989
Cleared,236,1989
Reported,886,1990
Cleared,188,1990
Reported,790,1991
Cleared,169,1991
Reported,820,1992
Cleared,202,1992
Reported,735,1993
Cleared,155,1993
Reported,718,1994
Cleared,121,1994
Reported,539,1995
Cleared,488,1995
Reported,965,1996
Cleared,524,1996
Reported,107,1997
Cleared,29,1997
Reported,470,1998
Cleared,160,1998
Reported,608,1999
Cleared,445,1999
Reported,857,2000
Cleared,31,2000
Reported,1041,2001
Cleared,47,2001
Reported,860,2002
Cleared,129,2002
Reported,624,2003
Cleared,77,2003
Reported,793,2004
Cleared,149,2004
Reported,707,2005
Cleared,236,2005
Reported,750,2006
Cleared,257,2006
Reported,791,2007
Cleared,188,2007
Reported,640,2008
Cleared,74,2008
Reported,661,2009
Cleared,45,2009
Reported,724,2010
Cleared,54,2010
Reported,782,2011
Cleared,53,2011
Reported,814,2012
Cleared,46,2012
Reported,673,2013
Cleared,55,2013
Reported,577,2014
Cleared,43,2014
Reported,543,2015
Cleared,51,2015
Reported,626,2016
Cleared,38,2016
Reported,546,2017
Cleared,45,2017
Reported,475,2018
Cleared,50,2018
