Label,Value,Year
Reported,85,1985
Cleared,50,1985
Reported,114,1986
Cleared,68,1986
Reported,103,1987
Cleared,63,1987
Reported,92,1988
Cleared,71,1988
Reported,73,1989
Cleared,51,1989
Reported,101,1990
Cleared,67,1990
Reported,95,1991
Cleared,50,1991
Reported,117,1992
Cleared,48,1992
Reported,129,1993
Cleared,60,1993
Reported,91,1994
Cleared,27,1994
Reported,99,1995
Cleared,25,1995
Reported,82,1996
Cleared,47,1996
Reported,59,1997
Cleared,46,1997
Reported,58,1998
Cleared,25,1998
Reported,64,1999
Cleared,29,1999
Reported,59,2000
Cleared,28,2000
Reported,62,2001
Cleared,32,2001
Reported,68,2002
Cleared,21,2002
Reported,69,2003
Cleared,27,2003
Reported,88,2004
Cleared,37,2004
Reported,96,2005
Cleared,36,2005
Reported,86,2006
Cleared,43,2006
Reported,100,2007
Cleared,48,2007
Reported,98,2008
Cleared,17,2008
Reported,45,2009
Cleared,32,2009
Reported,48,2010
Cleared,22,2010
Reported,50,2011
Cleared,18,2011
Reported,69,2012
Cleared,39,2012
Reported,48,2013
Cleared,26,2013
Reported,45,2014
Cleared,27,2014
Reported,53,2015
Cleared,28,2015
Reported,57,2016
Cleared,38,2016
Reported,56,2017
Cleared,27,2017
Reported,46,2018
Cleared,44,2018
