Label,Value,Year
Reported,36681,1985
Cleared,11290,1985
Reported,43189,1986
Cleared,11034,1986
Reported,42025,1987
Cleared,10461,1987
Reported,48165,1988
Cleared,10083,1988
Reported,47423,1989
Cleared,9624,1989
Reported,51217,1990
Cleared,9286,1990
Reported,50747,1991
Cleared,8762,1991
Reported,50114,1992
Cleared,8191,1992
Reported,48457,1993
Cleared,8276,1993
Reported,37383,1994
Cleared,7191,1994
Reported,38536,1995
Cleared,0,1995
Reported,38457,1996
Cleared,0,1996
Reported,39461,1997
Cleared,4961,1997
Reported,36168,1998
Cleared,4434,1998
Reported,35900,1999
Cleared,4640,1999
Reported,35881,2000
Cleared,4683,2000
Reported,40268,2001
Cleared,4376,2001
Reported,39776,2002
Cleared,5196,2002
Reported,42270,2003
Cleared,4357,2003
Reported,41384,2004
Cleared,5187,2004
Reported,41668,2005
Cleared,4441,2005
Reported,41573,2006
Cleared,4424,2006
Reported,45453,2007
Cleared,5005,2007
Reported,44801,2008
Cleared,4856,2008
Reported,48026,2009
Cleared,5134,2009
Reported,45826,2010
Cleared,4411,2010
Reported,42250,2011
Cleared,5118,2011
Reported,43472,2012
Cleared,5304,2012
Reported,41667,2013
Cleared,5411,2013
Reported,37444,2014
Cleared,5430,2014
Reported,35399,2015
Cleared,4721,2015
Reported,33575,2016
Cleared,4332,2016
Reported,31001,2017
Cleared,3430,2017
Reported,33655,2018
Cleared,3370,2018
