Label,Value,Year
Reported,3822,1985
Cleared,995,1985
Reported,3398,1986
Cleared,694,1986
Reported,3222,1987
Cleared,630,1987
Reported,3210,1988
Cleared,864,1988
Reported,4053,1989
Cleared,955,1989
Reported,4664,1990
Cleared,1632,1990
Reported,4527,1991
Cleared,1081,1991
Reported,5471,1992
Cleared,1327,1992
Reported,4603,1993
Cleared,1063,1993
Reported,4095,1994
Cleared,945,1994
Reported,3657,1995
Cleared,884,1995
Reported,3222,1996
Cleared,778,1996
Reported,2721,1997
Cleared,728,1997
Reported,2219,1998
Cleared,668,1998
Reported,2010,1999
Cleared,569,1999
Reported,1937,2000
Cleared,444,2000
Reported,1910,2001
Cleared,460,2001
Reported,1918,2002
Cleared,526,2002
Reported,1756,2003
Cleared,465,2003
Reported,1776,2004
Cleared,504,2004
Reported,1910,2005
Cleared,508,2005
Reported,2008,2006
Cleared,520,2006
Reported,2185,2007
Cleared,626,2007
Reported,1967,2008
Cleared,603,2008
Reported,1895,2009
Cleared,637,2009
Reported,1770,2010
Cleared,555,2010
Reported,1484,2011
Cleared,487,2011
Reported,1490,2012
Cleared,463,2012
Reported,1357,2013
Cleared,436,2013
Reported,1280,2014
Cleared,497,2014
Reported,1212,2015
Cleared,487,2015
Reported,1474,2016
Cleared,460,2016
Reported,1566,2017
Cleared,538,2017
Reported,1457,2018
Cleared,481,2018
