Label,Value,Year
Reported,4913,1985
Cleared,1128,1985
Reported,5654,1986
Cleared,1252,1986
Reported,5894,1987
Cleared,1166,1987
Reported,6615,1988
Cleared,1411,1988
Reported,12705,1989
Cleared,1902,1989
Reported,17520,1990
Cleared,1855,1990
Reported,16605,1991
Cleared,1908,1991
Reported,14983,1992
Cleared,1521,1992
Reported,15566,1993
Cleared,1409,1993
Reported,20664,1994
Cleared,2064,1994
Reported,23161,1995
Cleared,2596,1995
Reported,18096,1996
Cleared,2126,1996
Reported,19619,1997
Cleared,2300,1997
Reported,17843,1998
Cleared,2478,1998
Reported,17959,1999
Cleared,1916,1999
Reported,19466,2000
Cleared,2094,2000
Reported,22580,2001
Cleared,2143,2001
Reported,25624,2002
Cleared,2543,2002
Reported,25651,2003
Cleared,2584,2003
Reported,24869,2004
Cleared,2128,2004
Reported,24536,2005
Cleared,2361,2005
Reported,24089,2006
Cleared,2000,2006
Reported,20859,2007
Cleared,1651,2007
Reported,15221,2008
Cleared,985,2008
Reported,9693,2009
Cleared,669,2009
Reported,7777,2010
Cleared,454,2010
Reported,7555,2011
Cleared,401,2011
Reported,7187,2012
Cleared,487,2012
Reported,6355,2013
Cleared,490,2013
Reported,7200,2014
Cleared,529,2014
Reported,7370,2015
Cleared,541,2015
Reported,7960,2016
Cleared,495,2016
Reported,7653,2017
Cleared,332,2017
Reported,7815,2018
Cleared,543,2018
