Label,Value,Year
Reported,20,1985
Cleared,13,1985
Reported,14,1986
Cleared,8,1986
Reported,13,1987
Cleared,7,1987
Reported,16,1988
Cleared,7,1988
Reported,43,1989
Cleared,23,1989
Reported,46,1990
Cleared,33,1990
Reported,139,1991
Cleared,124,1991
Reported,122,1992
Cleared,105,1992
Reported,108,1993
Cleared,83,1993
Reported,120,1994
Cleared,95,1994
Reported,138,1995
Cleared,92,1995
Reported,140,1996
Cleared,108,1996
Reported,131,1997
Cleared,89,1997
Reported,60,1998
Cleared,40,1998
Reported,256,1999
Cleared,194,1999
Reported,283,2000
Cleared,212,2000
Reported,244,2001
Cleared,221,2001
Reported,185,2002
Cleared,164,2002
Reported,124,2003
Cleared,106,2003
Reported,73,2004
Cleared,71,2004
Reported,73,2005
Cleared,65,2005
Reported,77,2006
Cleared,45,2006
Reported,53,2007
Cleared,35,2007
Reported,45,2008
Cleared,28,2008
Reported,36,2009
Cleared,20,2009
Reported,33,2010
Cleared,20,2010
Reported,36,2011
Cleared,23,2011
Reported,47,2012
Cleared,26,2012
Reported,30,2013
Cleared,10,2013
Reported,36,2014
Cleared,8,2014
Reported,35,2015
Cleared,4,2015
Reported,50,2016
Cleared,7,2016
Reported,51,2017
Cleared,9,2017
Reported,47,2018
Cleared,14,2018
