Label,Value,Year
Reported,675,1985
Cleared,41,1985
Reported,684,1986
Cleared,43,1986
Reported,556,1987
Cleared,37,1987
Reported,505,1988
Cleared,42,1988
Reported,603,1989
Cleared,54,1989
Reported,489,1990
Cleared,41,1990
Reported,569,1991
Cleared,43,1991
Reported,611,1992
Cleared,52,1992
Reported,723,1993
Cleared,59,1993
Reported,672,1994
Cleared,33,1994
Reported,531,1995
Cleared,37,1995
Reported,526,1996
Cleared,40,1996
Reported,459,1997
Cleared,27,1997
Reported,484,1998
Cleared,133,1998
Reported,463,1999
Cleared,31,1999
Reported,424,2000
Cleared,14,2000
Reported,384,2001
Cleared,18,2001
Reported,426,2002
Cleared,112,2002
Reported,448,2003
Cleared,98,2003
Reported,524,2004
Cleared,82,2004
Reported,345,2005
Cleared,52,2005
Reported,573,2006
Cleared,61,2006
Reported,462,2007
Cleared,69,2007
Reported,526,2008
Cleared,111,2008
Reported,260,2009
Cleared,37,2009
Reported,247,2010
Cleared,23,2010
Reported,261,2011
Cleared,49,2011
Reported,274,2012
Cleared,55,2012
Reported,186,2013
Cleared,37,2013
Reported,223,2014
Cleared,75,2014
Reported,242,2015
Cleared,66,2015
Reported,193,2016
Cleared,60,2016
Reported,216,2017
Cleared,57,2017
Reported,145,2018
Cleared,25,2018
