Label,Value,Year
Legacy Rape Reported,1,1985
Legacy Rape Reported,4,1986
Legacy Rape Cleared,1,1986
Legacy Rape Reported,7,1987
Legacy Rape Cleared,4,1987
Legacy Rape Reported,4,1988
Legacy Rape Cleared,5,1988
Legacy Rape Reported,4,1989
Legacy Rape Cleared,5,1989
Legacy Rape Reported,4,1990
Legacy Rape Cleared,4,1990
Legacy Rape Reported,2,1991
Legacy Rape Cleared,1,1991
Legacy Rape Reported,2,1992
Legacy Rape Cleared,1,1992
Legacy Rape Reported,2,1993
Legacy Rape Cleared,1,1993
Legacy Rape Reported,5,1994
Legacy Rape Cleared,3,1994
Legacy Rape Cleared,1,1995
Legacy Rape Reported,2,1997
Legacy Rape Cleared,1,1997
Legacy Rape Reported,1,1998
Legacy Rape Cleared,2,1998
Legacy Rape Reported,1,1999
Legacy Rape Reported,6,2001
Legacy Rape Cleared,4,2001
Legacy Rape Reported,1,2002
Legacy Rape Cleared,2,2002
Legacy Rape Reported,2,2004
Legacy Rape Cleared,2,2004
Legacy Rape Reported,2,2005
Legacy Rape Cleared,1,2005
Legacy Rape Reported,2,2006
Legacy Rape Cleared,1,2006
Legacy Rape Reported,4,2007
Legacy Rape Cleared,2,2007
Legacy Rape Reported,2,2008
Legacy Rape Cleared,1,2008
Legacy Rape Reported,5,2009
Legacy Rape Reported,1,2010
Legacy Rape Reported,1,2011
Legacy Rape Cleared,2,2011
Legacy Rape Reported,3,2012
Legacy Rape Cleared,3,2012
Revised Rape Reported,2,2013
Revised Rape Cleared,2,2013
Revised Rape Reported,2,2014
Revised Rape Reported,1,2015
Revised Rape Cleared,1,2015
Revised Rape Reported,1,2016
Revised Rape Cleared,1,2016
Revised Rape Reported,3,2017
Revised Rape Cleared,1,2017
Revised Rape Reported,2,2018
Revised Rape Cleared,1,2018
