Label,Value,Year
Reported,9,1994
Cleared,9,1994
Reported,23,1995
Cleared,19,1995
Reported,1,1996
Cleared,1,1996
Reported,19,1997
Cleared,12,1997
Reported,17,1998
Cleared,13,1998
Reported,7,1999
Cleared,6,1999
Reported,26,2000
Cleared,16,2000
Reported,8,2001
Cleared,0,2001
Reported,10,2002
Cleared,1,2002
Reported,21,2003
Cleared,7,2003
Reported,14,2004
Cleared,3,2004
Reported,20,2005
Cleared,15,2005
Reported,38,2006
Cleared,29,2006
Reported,31,2007
Cleared,0,2007
Reported,29,2008
Cleared,21,2008
Reported,26,2009
Cleared,15,2009
Reported,10,2010
Cleared,4,2010
Reported,13,2011
Cleared,6,2011
Reported,2,2012
Cleared,1,2012
Reported,1,2013
Cleared,1,2013
Reported,1,2014
Cleared,0,2014
Reported,4,2015
Cleared,2,2015
Reported,6,2016
Cleared,2,2016
Reported,4,2017
Cleared,3,2017
Reported,5,2018
Cleared,1,2018
