Label,Value,Year
Reported,29096,1985
Cleared,0,1985
Reported,33529,1986
Cleared,20095,1986
Reported,34172,1987
Cleared,3560,1987
Reported,35988,1988
Cleared,0,1988
Reported,37615,1989
Cleared,0,1989
Reported,41114,1990
Cleared,20306,1990
Reported,42237,1991
Cleared,0,1991
Reported,41080,1992
Cleared,22475,1992
Reported,39753,1993
Cleared,20542,1993
Reported,40380,1994
Cleared,20911,1994
Reported,39205,1995
Cleared,0,1995
Reported,37097,1996
Cleared,0,1996
Reported,36519,1997
Cleared,0,1997
Reported,36110,1998
Cleared,0,1998
Reported,28027,1999
Cleared,0,1999
Reported,26545,2000
Cleared,0,2000
Reported,25533,2001
Cleared,0,2001
Reported,24842,2002
Cleared,0,2002
Reported,19784,2003
Cleared,0,2003
Reported,18746,2004
Cleared,0,2004
Reported,17943,2005
Cleared,0,2005
Reported,17445,2006
Cleared,0,2006
Reported,17424,2007
Cleared,0,2007
Reported,17032,2008
Cleared,0,2008
Reported,15727,2009
Cleared,0,2009
Reported,13757,2010
Cleared,0,2010
Reported,12408,2011
Cleared,0,2011
Reported,12272,2012
Cleared,0,2012
Reported,12108,2013
Cleared,0,2013
Reported,12530,2014
Cleared,0,2014
Reported,13094,2015
Cleared,0,2015
Reported,15803,2016
Cleared,0,2016
Reported,15435,2017
Cleared,0,2017
Reported,15315,2018
Cleared,0,2018
