Label,Value,Year
Reported,0,1985
Cleared,0,1985
Reported,2,1986
Cleared,1,1986
Reported,14,1987
Cleared,1,1987
Reported,36,1988
Cleared,0,1988
Reported,85,1989
Cleared,0,1989
Reported,70,1990
Cleared,1,1990
Reported,62,1991
Cleared,2,1991
Reported,71,1992
Cleared,21,1992
Reported,80,1993
Cleared,21,1993
Reported,124,1994
Cleared,20,1994
Reported,143,1995
Cleared,30,1995
Reported,192,1996
Cleared,40,1996
Reported,150,1997
Cleared,18,1997
Reported,142,1998
Cleared,11,1998
Reported,156,1999
Cleared,28,1999
Reported,127,2000
Cleared,13,2000
Reported,35,2004
Cleared,1,2004
Reported,36,2009
Cleared,10,2009
Reported,67,2010
Cleared,7,2010
Reported,70,2011
Cleared,0,2011
Reported,169,2012
Cleared,28,2012
Reported,173,2013
Cleared,25,2013
Reported,163,2014
Cleared,53,2014
Reported,177,2015
Cleared,54,2015
Reported,160,2016
Cleared,46,2016
Reported,125,2017
Cleared,58,2017
Reported,161,2018
Cleared,70,2018
