Label,Value,Year
Reported,46,1989
Cleared,19,1989
Reported,40,1990
Cleared,5,1990
Reported,59,1991
Cleared,25,1991
Reported,38,1992
Cleared,14,1992
Reported,44,1993
Cleared,10,1993
Reported,31,1994
Cleared,12,1994
Reported,19,1995
Cleared,5,1995
Reported,16,1996
Cleared,3,1996
Reported,30,1997
Cleared,11,1997
Reported,23,1998
Cleared,13,1998
Reported,33,1999
Cleared,9,1999
Reported,13,2000
Cleared,1,2000
Reported,20,2001
Cleared,2,2001
Reported,17,2002
Cleared,3,2002
Reported,32,2003
Cleared,4,2003
Reported,38,2004
Cleared,1,2004
Reported,23,2005
Cleared,6,2005
Reported,21,2006
Cleared,0,2006
Reported,21,2007
Cleared,3,2007
Reported,19,2008
Cleared,1,2008
Reported,41,2009
Cleared,6,2009
Reported,32,2010
Cleared,1,2010
Reported,32,2011
Cleared,6,2011
Reported,15,2012
Cleared,2,2012
Reported,27,2013
Cleared,2,2013
Reported,27,2014
Cleared,1,2014
Reported,15,2015
Cleared,0,2015
Reported,19,2016
Cleared,1,2016
Reported,23,2017
Cleared,1,2017
Reported,10,2018
Cleared,1,2018
