Label,Value,Year
Reported,48,1985
Cleared,1,1985
Reported,33,1986
Cleared,2,1986
Reported,36,1987
Cleared,0,1987
Reported,23,1988
Cleared,2,1988
Reported,23,1989
Cleared,8,1989
Reported,37,1990
Cleared,18,1990
Reported,21,1991
Cleared,13,1991
Reported,13,1992
Cleared,2,1992
Reported,32,1993
Cleared,2,1993
Reported,30,1994
Cleared,6,1994
Reported,29,1995
Cleared,5,1995
Reported,15,1996
Cleared,4,1996
Reported,27,1997
Cleared,7,1997
Reported,26,1998
Cleared,5,1998
Reported,21,1999
Cleared,7,1999
Reported,26,2000
Cleared,4,2000
Reported,26,2001
Cleared,2,2001
Reported,76,2002
Cleared,19,2002
Reported,10,2003
Cleared,2,2003
Reported,20,2004
Cleared,11,2004
Reported,18,2005
Cleared,6,2005
Reported,9,2006
Cleared,4,2006
Reported,10,2007
Cleared,3,2007
Reported,14,2008
Cleared,8,2008
Reported,9,2009
Cleared,3,2009
Reported,12,2010
Cleared,6,2010
Reported,25,2011
Cleared,8,2011
Reported,45,2012
Cleared,20,2012
Reported,37,2013
Cleared,11,2013
Reported,27,2014
Cleared,11,2014
Reported,54,2015
Cleared,14,2015
Reported,38,2016
Cleared,13,2016
Reported,32,2017
Cleared,15,2017
Reported,41,2018
Cleared,14,2018
