Label,Value,Year
Reported,1057,1985
Cleared,628,1985
Reported,1216,1986
Cleared,751,1986
Reported,1318,1987
Cleared,577,1987
Reported,1542,1988
Cleared,837,1988
Reported,1579,1989
Cleared,944,1989
Reported,2004,1990
Cleared,892,1990
Reported,2182,1991
Cleared,592,1991
Reported,2911,1992
Cleared,681,1992
Reported,2362,1993
Cleared,540,1993
Reported,2598,1994
Cleared,733,1994
Reported,3479,1995
Cleared,1206,1995
Reported,4325,1996
Cleared,1928,1996
Reported,4039,1997
Cleared,2256,1997
Reported,3443,1998
Cleared,1650,1998
Reported,3119,1999
Cleared,1595,1999
Reported,3158,2000
Cleared,1750,2000
Reported,3532,2001
Cleared,1883,2001
Reported,4058,2002
Cleared,2237,2002
Reported,4371,2003
Cleared,2623,2003
Reported,4670,2004
Cleared,3011,2004
Reported,4647,2005
Cleared,3230,2005
Reported,4920,2006
Cleared,3398,2006
Reported,4325,2007
Cleared,1590,2007
Reported,5058,2008
Cleared,2467,2008
Reported,5087,2009
Cleared,2419,2009
Reported,4741,2010
Cleared,2216,2010
Reported,4126,2011
Cleared,1768,2011
Reported,4300,2012
Cleared,1589,2012
Reported,4942,2013
Cleared,2003,2013
Reported,4783,2014
Cleared,1742,2014
Reported,5214,2015
Cleared,1941,2015
Reported,5181,2016
Cleared,2245,2016
Reported,5463,2017
Cleared,2945,2017
Reported,6260,2018
Cleared,2452,2018
