Label,Value,Year
Reported,762,1985
Cleared,82,1985
Reported,790,1986
Cleared,91,1986
Reported,1061,1987
Cleared,175,1987
Reported,886,1988
Cleared,154,1988
Reported,1042,1989
Cleared,234,1989
Reported,847,1990
Cleared,196,1990
Reported,824,1991
Cleared,86,1991
Reported,697,1992
Cleared,95,1992
Reported,557,1993
Cleared,114,1993
Reported,642,1994
Cleared,52,1994
Reported,516,1995
Cleared,75,1995
Reported,548,1996
Cleared,58,1996
Reported,537,1997
Cleared,57,1997
Reported,446,1998
Cleared,44,1998
Reported,447,1999
Cleared,35,1999
Reported,472,2000
Cleared,44,2000
Reported,477,2001
Cleared,28,2001
Reported,613,2002
Cleared,29,2002
Reported,610,2003
Cleared,38,2003
Reported,545,2004
Cleared,32,2004
Reported,514,2005
Cleared,34,2005
Reported,511,2006
Cleared,35,2006
Reported,556,2007
Cleared,37,2007
Reported,616,2008
Cleared,31,2008
Reported,659,2009
Cleared,50,2009
Reported,663,2010
Cleared,48,2010
Reported,575,2011
Cleared,43,2011
Reported,566,2012
Cleared,38,2012
Reported,507,2013
Cleared,24,2013
Reported,439,2014
Cleared,25,2014
Reported,410,2015
Cleared,27,2015
Reported,455,2016
Cleared,27,2016
Reported,349,2017
Cleared,28,2017
Reported,286,2018
Cleared,19,2018
