Label,Value,Year
Reported,23346,1985
Cleared,2436,1985
Reported,25586,1986
Cleared,2667,1986
Reported,21185,1987
Cleared,2461,1987
Reported,20841,1988
Cleared,2496,1988
Reported,23013,1989
Cleared,2319,1989
Reported,24682,1990
Cleared,2176,1990
Reported,24219,1991
Cleared,2062,1991
Reported,20317,1992
Cleared,1680,1992
Reported,20617,1993
Cleared,1304,1993
Reported,21347,1994
Cleared,1353,1994
Reported,20953,1995
Cleared,1274,1995
Reported,19559,1996
Cleared,1185,1996
Reported,21027,1997
Cleared,1108,1997
Reported,18733,1998
Cleared,1138,1998
Reported,15927,1999
Cleared,952,1999
Reported,15860,2000
Cleared,864,2000
Reported,16673,2001
Cleared,807,2001
Reported,16855,2002
Cleared,786,2002
Reported,17104,2003
Cleared,906,2003
Reported,16496,2004
Cleared,797,2004
Reported,16255,2005
Cleared,866,2005
Reported,16150,2006
Cleared,814,2006
Reported,19212,2007
Cleared,841,2007
Reported,18783,2008
Cleared,939,2008
Reported,16281,2009
Cleared,854,2009
Reported,15626,2010
Cleared,792,2010
Reported,18666,2011
Cleared,948,2011
Reported,17912,2012
Cleared,1057,2012
Reported,16747,2013
Cleared,1013,2013
Reported,14316,2014
Cleared,900,2014
Reported,12798,2015
Cleared,759,2015
Reported,13024,2016
Cleared,741,2016
Reported,12801,2017
Cleared,613,2017
Reported,10479,2018
Cleared,635,2018
