Label,Value,Year
Reported,67458,1985
Cleared,14659,1985
Reported,68887,1986
Cleared,13326,1986
Reported,77177,1987
Cleared,14187,1987
Reported,82877,1988
Cleared,14164,1988
Reported,97548,1989
Cleared,17757,1989
Reported,92645,1990
Cleared,17650,1990
Reported,86658,1991
Cleared,17889,1991
Reported,78292,1992
Cleared,16518,1992
Reported,78083,1993
Cleared,15472,1993
Reported,79779,1994
Cleared,14004,1994
Reported,86306,1995
Cleared,15174,1995
Reported,74375,1996
Cleared,10865,1996
Reported,76514,1997
Cleared,11846,1997
Reported,84852,1998
Cleared,11343,1998
Reported,81627,1999
Cleared,10857,1999
Reported,75188,2000
Cleared,11394,2000
Reported,72474,2001
Cleared,12369,2001
Reported,63335,2002
Cleared,9635,2002
Reported,62454,2003
Cleared,9541,2003
Reported,60931,2004
Cleared,9114,2004
Reported,60419,2005
Cleared,8944,2005
Reported,62610,2006
Cleared,9534,2006
Reported,61795,2007
Cleared,10063,2007
Reported,62580,2008
Cleared,10878,2008
Reported,55888,2009
Cleared,9956,2009
Reported,57788,2010
Cleared,9333,2010
Reported,59617,2011
Cleared,9501,2011
Reported,56997,2012
Cleared,9901,2012
Reported,53452,2013
Cleared,9505,2013
Reported,52816,2014
Cleared,8838,2014
Reported,49376,2015
Cleared,8680,2015
Reported,49334,2016
Cleared,8417,2016
Reported,48268,2017
Cleared,7712,2017
Reported,49145,2018
Cleared,6904,2018
