Label,Value,Year
Reported,281,1985
Cleared,49,1985
Reported,301,1986
Cleared,63,1986
Reported,283,1987
Cleared,41,1987
Reported,292,1988
Cleared,81,1988
Reported,256,1989
Cleared,65,1989
Reported,272,1990
Cleared,64,1990
Reported,314,1991
Cleared,80,1991
Reported,414,1992
Cleared,83,1992
Reported,277,1993
Cleared,55,1993
Reported,280,1994
Cleared,58,1994
Reported,209,1995
Cleared,49,1995
Reported,209,1996
Cleared,44,1996
Reported,252,1997
Cleared,61,1997
Reported,262,1999
Cleared,44,1999
Reported,234,2000
Cleared,52,2000
Reported,294,2001
Cleared,62,2001
Reported,279,2002
Cleared,49,2002
Reported,218,2003
Cleared,31,2003
Reported,203,2004
Cleared,41,2004
Reported,181,2005
Cleared,18,2005
Reported,156,2006
Cleared,17,2006
Reported,163,2007
Cleared,27,2007
Reported,188,2008
Cleared,46,2008
Reported,174,2009
Cleared,22,2009
Reported,134,2010
Cleared,16,2010
Reported,118,2011
Cleared,10,2011
Reported,154,2012
Cleared,9,2012
Reported,159,2013
Cleared,17,2013
Reported,110,2014
Cleared,15,2014
Reported,111,2015
Cleared,12,2015
Reported,92,2016
Cleared,12,2016
Reported,107,2017
Cleared,13,2017
Reported,103,2018
Cleared,7,2018
