Label,Value,Year
Reported,180,1985
Cleared,124,1985
Reported,162,1986
Cleared,97,1986
Reported,174,1987
Cleared,86,1987
Reported,143,1988
Cleared,98,1988
Reported,168,1989
Cleared,88,1989
Reported,208,1990
Cleared,112,1990
Reported,208,1991
Cleared,111,1991
Reported,219,1992
Cleared,98,1992
Reported,220,1993
Cleared,100,1993
Reported,194,1994
Cleared,153,1994
Reported,142,1995
Cleared,80,1995
Reported,117,1996
Cleared,64,1996
Reported,95,1997
Cleared,61,1997
Reported,89,1998
Cleared,91,1998
Reported,96,1999
Cleared,65,1999
Reported,85,2000
Cleared,41,2000
Reported,100,2001
Cleared,97,2001
Reported,100,2002
Cleared,74,2002
Reported,85,2003
Cleared,57,2003
Reported,94,2004
Cleared,73,2004
Reported,86,2005
Cleared,60,2005
Reported,119,2006
Cleared,48,2006
Reported,122,2007
Cleared,92,2007
Reported,116,2008
Cleared,91,2008
Reported,99,2009
Cleared,86,2009
Reported,79,2010
Cleared,72,2010
Reported,89,2011
Cleared,71,2011
Reported,89,2012
Cleared,62,2012
Reported,72,2013
Cleared,54,2013
Reported,103,2014
Cleared,79,2014
Reported,94,2015
Cleared,81,2015
Reported,149,2016
Cleared,99,2016
Reported,124,2017
Cleared,89,2017
Reported,107,2018
Cleared,74,2018
