Label,Value,Year
Reported,5534,1985
Cleared,4043,1985
Reported,6131,1986
Cleared,4480,1986
Reported,6656,1987
Cleared,4824,1987
Reported,6938,1988
Cleared,4496,1988
Reported,6562,1989
Cleared,4202,1989
Reported,7344,1990
Cleared,4357,1990
Reported,7186,1991
Cleared,4323,1991
Reported,6180,1992
Cleared,3958,1992
Reported,6821,1993
Cleared,4432,1993
Reported,6807,1994
Cleared,3948,1994
Reported,7043,1995
Cleared,4191,1995
Reported,5938,1996
Cleared,3355,1996
Reported,6198,1997
Cleared,3442,1997
Reported,8701,1998
Cleared,4247,1998
Reported,10701,1999
Cleared,5861,1999
Reported,11047,2000
Cleared,6373,2000
Reported,10477,2001
Cleared,6181,2001
Reported,9865,2002
Cleared,5779,2002
Reported,9651,2003
Cleared,5533,2003
Reported,9814,2004
Cleared,5561,2004
Reported,10139,2005
Cleared,5389,2005
Reported,10546,2006
Cleared,6367,2006
Reported,9574,2007
Cleared,5768,2007
Reported,9784,2008
Cleared,6516,2008
Reported,8928,2009
Cleared,5908,2009
Reported,8921,2010
Cleared,5570,2010
Reported,8865,2011
Cleared,5534,2011
Reported,8658,2012
Cleared,5400,2012
Reported,7986,2013
Cleared,5290,2013
Reported,7500,2014
Cleared,4914,2014
Reported,7766,2015
Cleared,5042,2015
Reported,7654,2016
Cleared,4544,2016
Reported,7406,2017
Cleared,4256,2017
Reported,7712,2018
Cleared,4005,2018
