Label,Value,Year
Reported,8563,1985
Cleared,1465,1985
Reported,9598,1986
Cleared,1357,1986
Reported,10117,1987
Cleared,1586,1987
Reported,10605,1988
Cleared,1578,1988
Reported,12772,1989
Cleared,2358,1989
Reported,10891,1990
Cleared,2283,1990
Reported,11615,1991
Cleared,1675,1991
Reported,12565,1992
Cleared,1562,1992
Reported,10691,1993
Cleared,1570,1993
Reported,10326,1994
Cleared,1702,1994
Reported,9959,1995
Cleared,1540,1995
Reported,10227,1996
Cleared,1211,1996
Reported,10413,1997
Cleared,1237,1997
Reported,10701,1998
Cleared,1112,1998
Reported,10314,1999
Cleared,901,1999
Reported,9598,2000
Cleared,908,2000
Reported,10285,2001
Cleared,951,2001
Reported,10516,2002
Cleared,957,2002
Reported,11066,2003
Cleared,1365,2003
Reported,12021,2004
Cleared,926,2004
Reported,12783,2005
Cleared,1471,2005
Reported,13582,2006
Cleared,1189,2006
Reported,12948,2007
Cleared,1199,2007
Reported,11933,2008
Cleared,1120,2008
Reported,9817,2009
Cleared,1054,2009
Reported,9325,2010
Cleared,991,2010
Reported,8536,2011
Cleared,935,2011
Reported,7761,2012
Cleared,926,2012
Reported,6439,2013
Cleared,815,2013
Reported,6031,2014
Cleared,798,2014
Reported,6755,2015
Cleared,758,2015
Reported,6691,2016
Cleared,865,2016
Reported,6416,2017
Cleared,979,2017
Reported,5670,2018
Cleared,749,2018
