Label,Value,Year
Reported,457,1985
Cleared,339,1985
Reported,408,1986
Cleared,302,1986
Reported,323,1987
Cleared,232,1987
Reported,440,1988
Cleared,276,1988
Reported,459,1989
Cleared,289,1989
Reported,568,1990
Cleared,343,1990
Reported,608,1991
Cleared,404,1991
Reported,465,1992
Cleared,310,1992
Reported,446,1993
Cleared,288,1993
Reported,375,1994
Cleared,244,1994
Reported,316,1995
Cleared,209,1995
Reported,261,1996
Cleared,179,1996
Reported,254,1997
Cleared,166,1997
Reported,254,1998
Cleared,178,1998
Reported,241,1999
Cleared,160,1999
Reported,230,2000
Cleared,151,2000
Reported,267,2001
Cleared,177,2001
Reported,256,2002
Cleared,185,2002
Reported,278,2003
Cleared,159,2003
Reported,272,2004
Cleared,162,2004
Reported,334,2005
Cleared,197,2005
Reported,377,2006
Cleared,264,2006
Reported,351,2007
Cleared,272,2007
Reported,294,2008
Cleared,262,2008
Reported,287,2009
Cleared,202,2009
Reported,269,2010
Cleared,234,2010
Reported,198,2011
Cleared,178,2011
Reported,217,2012
Cleared,152,2012
Reported,214,2013
Cleared,162,2013
Reported,242,2014
Cleared,171,2014
Reported,303,2015
Cleared,190,2015
Reported,301,2016
Cleared,168,2016
Reported,269,2017
Cleared,138,2017
Reported,278,2018
Cleared,121,2018
