Label,Value,Year
Reported,1271,1985
Cleared,644,1985
Reported,1241,1986
Cleared,695,1986
Reported,1336,1987
Cleared,763,1987
Reported,1713,1988
Cleared,935,1988
Reported,1402,1989
Cleared,787,1989
Reported,1433,1990
Cleared,738,1990
Reported,1384,1991
Cleared,597,1991
Reported,1575,1992
Cleared,722,1992
Reported,1332,1993
Cleared,0,1993
Reported,575,1994
Cleared,272,1994
Reported,418,1995
Cleared,196,1995
Reported,1045,1996
Cleared,382,1996
Reported,931,1997
Cleared,330,1997
Reported,367,1998
Cleared,97,1998
Reported,1429,2002
Cleared,1019,2002
Reported,1300,2003
Cleared,912,2003
Reported,1286,2004
Cleared,806,2004
Reported,1299,2005
Cleared,618,2005
Reported,1331,2006
Cleared,871,2006
Reported,1214,2007
Cleared,760,2007
Reported,1146,2008
Cleared,782,2008
Reported,1213,2009
Cleared,833,2009
Reported,1112,2010
Cleared,644,2010
Reported,1040,2011
Cleared,617,2011
Reported,1044,2012
Cleared,664,2012
Reported,930,2013
Cleared,587,2013
Reported,869,2014
Cleared,559,2014
Reported,895,2015
Cleared,541,2015
Reported,894,2016
Cleared,572,2016
Reported,868,2017
Cleared,605,2017
Reported,698,2018
Cleared,491,2018
