Label,Value,Year
Reported,113,1985
Cleared,74,1985
Reported,93,1986
Cleared,43,1986
Reported,92,1987
Cleared,38,1987
Reported,133,1988
Cleared,74,1988
Reported,114,1989
Cleared,65,1989
Reported,170,1990
Cleared,86,1990
Reported,170,1991
Cleared,98,1991
Reported,152,1992
Cleared,92,1992
Reported,153,1993
Cleared,112,1993
Reported,107,1994
Cleared,60,1994
Reported,165,1995
Cleared,93,1995
Reported,139,1996
Cleared,101,1996
Reported,146,1997
Cleared,92,1997
Reported,155,1998
Cleared,105,1998
Reported,164,1999
Cleared,91,1999
Reported,168,2000
Cleared,94,2000
Reported,189,2001
Cleared,83,2001
Reported,211,2002
Cleared,57,2002
Reported,169,2003
Cleared,65,2003
Reported,183,2004
Cleared,63,2004
Reported,199,2005
Cleared,107,2005
Reported,215,2006
Cleared,101,2006
Reported,185,2007
Cleared,78,2007
Reported,235,2008
Cleared,95,2008
Reported,197,2009
Cleared,88,2009
Reported,240,2010
Cleared,124,2010
Reported,185,2011
Cleared,103,2011
Reported,180,2012
Cleared,98,2012
Reported,245,2013
Cleared,94,2013
Reported,201,2014
Cleared,77,2014
Reported,239,2015
Cleared,98,2015
Reported,220,2016
Cleared,88,2016
Reported,313,2017
Cleared,127,2017
Reported,299,2018
Cleared,93,2018
