Label,Value,Year
Legacy Rape Reported,635,1985
Legacy Rape Cleared,274,1985
Legacy Rape Reported,567,1986
Legacy Rape Cleared,291,1986
Legacy Rape Reported,503,1987
Legacy Rape Cleared,245,1987
Legacy Rape Reported,445,1988
Legacy Rape Cleared,232,1988
Legacy Rape Reported,399,1989
Legacy Rape Cleared,187,1989
Legacy Rape Reported,512,1990
Legacy Rape Cleared,239,1990
Legacy Rape Reported,480,1991
Legacy Rape Cleared,229,1991
Legacy Rape Reported,476,1992
Legacy Rape Cleared,201,1992
Legacy Rape Reported,444,1993
Legacy Rape Cleared,128,1993
Legacy Rape Reported,438,1994
Legacy Rape Cleared,114,1994
Legacy Rape Reported,411,1995
Legacy Rape Cleared,100,1995
Legacy Rape Reported,460,1996
Legacy Rape Cleared,110,1996
Legacy Rape Reported,428,1997
Legacy Rape Cleared,107,1997
Legacy Rape Reported,346,1998
Legacy Rape Cleared,61,1998
Legacy Rape Reported,400,1999
Legacy Rape Cleared,104,1999
Legacy Rape Reported,422,2000
Legacy Rape Cleared,90,2000
Legacy Rape Reported,400,2001
Legacy Rape Cleared,114,2001
Legacy Rape Reported,410,2002
Legacy Rape Cleared,90,2002
Legacy Rape Reported,526,2003
Legacy Rape Cleared,139,2003
Legacy Rape Reported,490,2004
Legacy Rape Cleared,76,2004
Legacy Rape Reported,533,2005
Legacy Rape Cleared,125,2005
Legacy Rape Reported,550,2006
Legacy Rape Cleared,110,2006
Legacy Rape Reported,509,2007
Legacy Rape Cleared,104,2007
Legacy Rape Reported,481,2008
Legacy Rape Cleared,100,2008
Legacy Rape Reported,522,2009
Legacy Rape Cleared,132,2009
Legacy Rape Reported,522,2010
Legacy Rape Cleared,115,2010
Legacy Rape Reported,559,2011
Legacy Rape Cleared,121,2011
Legacy Rape Reported,556,2012
Legacy Rape Cleared,160,2012
Legacy Rape Reported,635,2013
Legacy Rape Cleared,125,2013
Revised Rape Reported,1006,2014
Revised Rape Cleared,233,2014
Revised Rape Reported,1016,2015
Revised Rape Cleared,194,2015
Revised Rape Reported,1019,2016
Revised Rape Cleared,111,2016
Revised Rape Reported,1142,2017
Revised Rape Cleared,76,2017
Revised Rape Reported,1086,2018
Revised Rape Cleared,109,2018
