Label,Value,Year
Legacy Rape Reported,1149,1985
Legacy Rape Cleared,620,1985
Legacy Rape Reported,1255,1986
Legacy Rape Cleared,669,1986
Legacy Rape Reported,1260,1987
Legacy Rape Cleared,771,1987
Legacy Rape Reported,1306,1988
Legacy Rape Cleared,751,1988
Legacy Rape Reported,1185,1989
Legacy Rape Cleared,693,1989
Legacy Rape Reported,1344,1990
Legacy Rape Cleared,743,1990
Legacy Rape Reported,1208,1991
Legacy Rape Cleared,665,1991
Legacy Rape Reported,1096,1992
Legacy Rape Cleared,577,1992
Legacy Rape Reported,1000,1993
Legacy Rape Cleared,536,1993
Legacy Rape Reported,957,1994
Legacy Rape Cleared,511,1994
Legacy Rape Reported,852,1995
Legacy Rape Cleared,454,1995
Legacy Rape Reported,740,1996
Legacy Rape Cleared,416,1996
Legacy Rape Reported,744,1997
Legacy Rape Cleared,373,1997
Legacy Rape Reported,724,1998
Legacy Rape Cleared,345,1998
Legacy Rape Reported,663,1999
Legacy Rape Cleared,336,1999
Legacy Rape Reported,633,2000
Legacy Rape Cleared,319,2000
Legacy Rape Reported,660,2001
Legacy Rape Cleared,292,2001
Legacy Rape Reported,656,2002
Legacy Rape Cleared,310,2002
Legacy Rape Reported,601,2003
Legacy Rape Cleared,287,2003
Legacy Rape Reported,588,2004
Legacy Rape Cleared,292,2004
Legacy Rape Reported,562,2005
Legacy Rape Cleared,293,2005
Legacy Rape Reported,665,2006
Legacy Rape Cleared,324,2006
Legacy Rape Reported,511,2007
Legacy Rape Cleared,299,2007
Legacy Rape Reported,499,2008
Legacy Rape Cleared,305,2008
Legacy Rape Reported,485,2009
Legacy Rape Cleared,225,2009
Legacy Rape Reported,505,2010
Legacy Rape Cleared,289,2010
Legacy Rape Reported,428,2011
Legacy Rape Cleared,231,2011
Legacy Rape Reported,486,2012
Legacy Rape Cleared,285,2012
Legacy Rape Reported,543,2013
Legacy Rape Cleared,247,2013
Revised Rape Reported,781,2014
Revised Rape Cleared,434,2014
Revised Rape Reported,782,2015
Revised Rape Cleared,426,2015
Revised Rape Reported,767,2016
Revised Rape Cleared,451,2016
Revised Rape Reported,831,2017
Revised Rape Cleared,458,2017
Revised Rape Reported,860,2018
Revised Rape Cleared,166,2018
