Label,Value,Year
Legacy Rape Reported,520,1985
Legacy Rape Cleared,275,1985
Legacy Rape Reported,472,1986
Legacy Rape Cleared,239,1986
Legacy Rape Reported,459,1987
Legacy Rape Cleared,212,1987
Legacy Rape Reported,373,1988
Legacy Rape Cleared,174,1988
Legacy Rape Reported,386,1989
Legacy Rape Cleared,89,1989
Legacy Rape Reported,400,1990
Legacy Rape Cleared,181,1990
Legacy Rape Reported,418,1991
Legacy Rape Cleared,254,1991
Legacy Rape Reported,359,1992
Legacy Rape Cleared,220,1992
Legacy Rape Reported,321,1993
Legacy Rape Cleared,219,1993
Legacy Rape Reported,263,1994
Legacy Rape Cleared,144,1994
Legacy Rape Reported,286,1995
Legacy Rape Cleared,149,1995
Legacy Rape Reported,279,1996
Legacy Rape Cleared,189,1996
Legacy Rape Reported,235,1997
Legacy Rape Cleared,169,1997
Legacy Rape Reported,256,1998
Legacy Rape Cleared,160,1998
Legacy Rape Reported,214,1999
Legacy Rape Cleared,144,1999
Legacy Rape Reported,248,2000
Legacy Rape Cleared,118,2000
Legacy Rape Reported,229,2001
Legacy Rape Cleared,148,2001
Legacy Rape Reported,270,2002
Legacy Rape Cleared,189,2002
Legacy Rape Reported,225,2003
Legacy Rape Cleared,140,2003
Legacy Rape Reported,224,2004
Legacy Rape Cleared,166,2004
Legacy Rape Reported,233,2005
Legacy Rape Cleared,162,2005
Legacy Rape Reported,222,2006
Legacy Rape Cleared,136,2006
Legacy Rape Reported,218,2007
Legacy Rape Cleared,143,2007
Legacy Rape Reported,232,2008
Legacy Rape Cleared,151,2008
Legacy Rape Reported,209,2009
Legacy Rape Cleared,165,2009
Legacy Rape Reported,208,2010
Legacy Rape Cleared,143,2010
Legacy Rape Reported,165,2011
Legacy Rape Cleared,115,2011
Legacy Rape Reported,161,2012
Legacy Rape Cleared,108,2012
Legacy Rape Reported,171,2013
Legacy Rape Cleared,145,2013
Legacy Rape Reported,201,2014
Legacy Rape Cleared,151,2014
Revised Rape Reported,304,2015
Revised Rape Cleared,230,2015
Revised Rape Reported,307,2016
Revised Rape Cleared,207,2016
Revised Rape Reported,327,2017
Revised Rape Cleared,267,2017
Revised Rape Reported,291,2018
Revised Rape Cleared,221,2018
