Label,Value,Year
Reported,5393,1985
Cleared,2701,1985
Reported,6237,1986
Cleared,3047,1986
Reported,6092,1987
Cleared,3210,1987
Reported,5273,1988
Cleared,3051,1988
Reported,5253,1989
Cleared,2889,1989
Reported,5730,1990
Cleared,3151,1990
Reported,7573,1991
Cleared,3353,1991
Reported,7131,1992
Cleared,3192,1992
Reported,6725,1993
Cleared,3100,1993
Reported,6471,1994
Cleared,2666,1994
Reported,5178,1995
Cleared,2359,1995
Reported,4741,1996
Cleared,2103,1996
Reported,4170,1997
Cleared,1823,1997
Reported,4969,1998
Cleared,1865,1998
Reported,6340,1999
Cleared,2058,1999
Reported,7908,2000
Cleared,1200,2000
Reported,9546,2001
Cleared,1534,2001
Reported,9769,2002
Cleared,2475,2002
Reported,7252,2003
Cleared,2503,2003
Reported,7846,2004
Cleared,2304,2004
Reported,8007,2005
Cleared,2869,2005
Reported,7977,2006
Cleared,2193,2006
Reported,7327,2007
Cleared,2666,2007
Reported,9699,2008
Cleared,3232,2008
Reported,7844,2009
Cleared,3026,2009
Reported,8434,2010
Cleared,4002,2010
Reported,7038,2011
Cleared,3345,2011
Reported,6943,2012
Cleared,2088,2012
Reported,8828,2013
Cleared,3243,2013
Reported,7704,2014
Cleared,2163,2014
Reported,8594,2015
Cleared,1819,2015
Reported,10754,2016
Cleared,2071,2016
Reported,10759,2017
Cleared,2274,2017
Reported,9647,2018
Cleared,2292,2018
