Label,Value,Year
Reported,1237,1985
Cleared,473,1985
Reported,1126,1986
Cleared,385,1986
Reported,944,1987
Cleared,333,1987
Reported,948,1988
Cleared,420,1988
Reported,995,1989
Cleared,417,1989
Reported,1034,1990
Cleared,340,1990
Reported,1328,1991
Cleared,510,1991
Reported,1231,1992
Cleared,503,1992
Reported,1186,1993
Cleared,531,1993
Reported,1109,1994
Cleared,471,1994
Reported,1209,1995
Cleared,456,1995
Reported,1098,1996
Cleared,470,1996
Reported,908,1997
Cleared,414,1997
Reported,901,1998
Cleared,346,1998
Reported,726,1999
Cleared,430,1999
Reported,677,2000
Cleared,421,2000
Reported,712,2001
Cleared,172,2001
Reported,827,2002
Cleared,205,2002
Reported,815,2003
Cleared,192,2003
Reported,785,2004
Cleared,210,2004
Reported,884,2005
Cleared,210,2005
Reported,1030,2006
Cleared,233,2006
Reported,1068,2007
Cleared,267,2007
Reported,1124,2008
Cleared,283,2008
Reported,1025,2009
Cleared,278,2009
Reported,976,2010
Cleared,259,2010
Reported,1101,2011
Cleared,262,2011
Reported,1208,2012
Cleared,286,2012
Reported,1095,2013
Cleared,314,2013
Reported,1072,2014
Cleared,349,2014
Reported,1140,2015
Cleared,295,2015
Reported,1214,2016
Cleared,367,2016
Reported,1376,2017
Cleared,426,2017
Reported,1593,2018
Cleared,484,2018
