Label,Value,Year
Reported,215,1985
Cleared,40,1985
Reported,242,1986
Cleared,43,1986
Reported,293,1987
Cleared,39,1987
Reported,311,1988
Cleared,56,1988
Reported,334,1989
Cleared,78,1989
Reported,331,1990
Cleared,86,1990
Reported,345,1992
Cleared,53,1992
Reported,325,1993
Cleared,74,1993
Reported,349,1994
Cleared,65,1994
Reported,357,1995
Cleared,54,1995
Reported,394,1996
Cleared,84,1996
Reported,340,1997
Cleared,58,1997
Reported,259,1998
Cleared,30,1998
Reported,87,1999
Cleared,7,1999
Reported,263,2000
Cleared,31,2000
Reported,206,2001
Cleared,39,2001
Reported,148,2002
Cleared,28,2002
Reported,187,2003
Cleared,53,2003
Reported,198,2004
Cleared,48,2004
Reported,159,2005
Cleared,43,2005
Reported,158,2006
Cleared,29,2006
Reported,150,2007
Cleared,35,2007
Reported,133,2008
Cleared,31,2008
Reported,108,2009
Cleared,34,2009
Reported,99,2010
Cleared,27,2010
Reported,163,2011
Cleared,31,2011
Reported,104,2012
Cleared,33,2012
Reported,139,2013
Cleared,44,2013
Reported,101,2014
Cleared,42,2014
Reported,138,2015
Cleared,41,2015
Reported,104,2016
Cleared,28,2016
Reported,124,2017
Cleared,27,2017
Reported,60,2018
Cleared,14,2018
