Label,Value,Year
Reported,31460,1985
Cleared,5296,1985
Reported,37703,1986
Cleared,6282,1986
Reported,39237,1987
Cleared,6957,1987
Reported,42543,1988
Cleared,7249,1988
Reported,38652,1989
Cleared,7840,1989
Reported,32975,1990
Cleared,6809,1990
Reported,31513,1991
Cleared,5447,1991
Reported,24806,1992
Cleared,3985,1992
Reported,20975,1993
Cleared,3428,1993
Reported,17860,1994
Cleared,3029,1994
Reported,16705,1995
Cleared,2347,1995
Reported,17960,1996
Cleared,2163,1996
Reported,17755,1997
Cleared,1920,1997
Reported,18755,1998
Cleared,1815,1998
Reported,19629,1999
Cleared,1798,1999
Reported,20300,2000
Cleared,2163,2000
Reported,20635,2001
Cleared,1891,2001
Reported,20351,2002
Cleared,1615,2002
Reported,21927,2003
Cleared,1931,2003
Reported,23126,2004
Cleared,1937,2004
Reported,22363,2005
Cleared,1818,2005
Reported,21653,2006
Cleared,1674,2006
Reported,22472,2007
Cleared,1433,2007
Reported,21149,2008
Cleared,1326,2008
Reported,19428,2009
Cleared,1042,2009
Reported,19594,2010
Cleared,985,2010
Reported,18727,2011
Cleared,975,2011
Reported,16090,2012
Cleared,845,2012
Reported,14516,2013
Cleared,717,2013
Reported,11685,2014
Cleared,625,2014
Reported,11121,2015
Cleared,504,2015
Reported,10948,2016
Cleared,493,2016
Reported,9874,2017
Cleared,482,2017
Reported,9125,2018
Cleared,281,2018
