Label,Value,Year
Reported,69,1985
Cleared,19,1985
Reported,49,1986
Cleared,5,1986
Reported,58,1987
Cleared,8,1987
Reported,69,1988
Cleared,14,1988
Reported,38,1989
Cleared,2,1989
Reported,55,1990
Cleared,2,1990
Reported,58,1991
Cleared,3,1991
Reported,56,1992
Cleared,9,1992
Reported,51,1993
Cleared,3,1993
Reported,62,1994
Cleared,10,1994
Reported,48,1995
Cleared,15,1995
Reported,51,1996
Cleared,7,1996
Reported,39,1997
Cleared,6,1997
Reported,34,1998
Cleared,4,1998
Reported,31,1999
Cleared,10,1999
Reported,36,2000
Cleared,4,2000
Reported,46,2001
Cleared,2,2001
Reported,66,2002
Cleared,16,2002
Reported,51,2003
Cleared,11,2003
Reported,38,2004
Cleared,7,2004
Reported,35,2005
Cleared,4,2005
Reported,54,2006
Cleared,0,2006
Reported,61,2007
Cleared,2,2007
Reported,54,2008
Cleared,1,2008
Reported,30,2009
Cleared,2,2009
Reported,23,2010
Cleared,3,2010
Reported,53,2011
Cleared,10,2011
Reported,49,2012
Cleared,6,2012
Reported,48,2013
Cleared,9,2013
Reported,42,2014
Cleared,0,2014
Reported,36,2015
Cleared,4,2015
Reported,35,2016
Cleared,1,2016
Reported,34,2017
Cleared,1,2017
Reported,24,2018
Cleared,1,2018
