Label,Value,Year
Reported,1593,1985
Cleared,272,1985
Reported,1749,1986
Cleared,265,1986
Reported,2120,1987
Cleared,260,1987
Reported,4027,1989
Cleared,0,1989
Reported,3320,1990
Cleared,398,1990
Reported,4278,1991
Cleared,593,1991
Reported,4676,1992
Cleared,590,1992
Reported,4561,1993
Cleared,622,1993
Reported,5391,1994
Cleared,769,1994
Reported,4142,1995
Cleared,717,1995
Reported,3526,1996
Cleared,0,1996
Reported,3239,1997
Cleared,686,1997
Reported,3594,1998
Cleared,750,1998
Reported,3929,1999
Cleared,988,1999
Reported,3978,2000
Cleared,837,2000
Reported,4125,2001
Cleared,827,2001
Reported,4275,2002
Cleared,989,2002
Reported,3882,2003
Cleared,832,2003
Reported,3485,2004
Cleared,791,2004
Reported,3052,2005
Cleared,719,2005
Reported,3548,2006
Cleared,757,2006
Reported,3207,2007
Cleared,637,2007
Reported,2464,2008
Cleared,451,2008
Reported,1981,2009
Cleared,345,2009
Reported,1480,2010
Cleared,192,2010
Reported,1193,2011
Cleared,200,2011
Reported,1053,2012
Cleared,251,2012
Reported,944,2013
Cleared,237,2013
Reported,1053,2014
Cleared,306,2014
Reported,1052,2015
Cleared,316,2015
Reported,1186,2016
Cleared,341,2016
Reported,1164,2017
Cleared,380,2017
