Label,Value,Year
Reported,52,1985
Cleared,48,1985
Reported,48,1986
Cleared,37,1986
Reported,39,1987
Cleared,37,1987
Reported,43,1988
Cleared,36,1988
Reported,31,1989
Cleared,23,1989
Reported,46,1990
Cleared,26,1990
Reported,49,1991
Cleared,35,1991
Reported,37,1992
Cleared,32,1992
Reported,37,1993
Cleared,31,1993
Reported,37,1994
Cleared,35,1994
Reported,46,1995
Cleared,0,1995
Reported,40,1996
Cleared,0,1996
Reported,40,1997
Cleared,26,1997
Reported,32,1998
Cleared,24,1998
Reported,21,1999
Cleared,17,1999
Reported,32,2000
Cleared,22,2000
Reported,26,2001
Cleared,16,2001
Reported,25,2002
Cleared,19,2002
Reported,27,2003
Cleared,20,2003
Reported,26,2004
Cleared,23,2004
Reported,26,2005
Cleared,25,2005
Reported,20,2006
Cleared,17,2006
Reported,30,2007
Cleared,19,2007
Reported,23,2008
Cleared,23,2008
Reported,22,2009
Cleared,21,2009
Reported,38,2010
Cleared,21,2010
Reported,27,2011
Cleared,25,2011
Reported,31,2012
Cleared,27,2012
Reported,26,2013
Cleared,26,2013
Reported,32,2014
Cleared,21,2014
Reported,23,2015
Cleared,20,2015
Reported,39,2016
Cleared,31,2016
Reported,26,2017
Cleared,26,2017
Reported,32,2018
Cleared,28,2018
