Label,Value,Year
Reported,889,1985
Cleared,550,1985
Reported,964,1986
Cleared,580,1986
Reported,965,1987
Cleared,464,1987
Reported,986,1988
Cleared,549,1988
Reported,1009,1989
Cleared,626,1989
Reported,1003,1990
Cleared,581,1990
Reported,926,1991
Cleared,544,1991
Reported,998,1992
Cleared,534,1992
Reported,920,1993
Cleared,548,1993
Reported,912,1994
Cleared,523,1994
Reported,887,1995
Cleared,487,1995
Reported,923,1996
Cleared,480,1996
Reported,899,1997
Cleared,446,1997
Reported,886,1998
Cleared,493,1998
Reported,575,1999
Cleared,289,1999
Reported,154,2000
Cleared,25,2000
Reported,249,2001
Cleared,39,2001
Reported,480,2002
Cleared,110,2002
Reported,648,2003
Cleared,160,2003
Reported,594,2004
Cleared,102,2004
Reported,575,2005
Cleared,105,2005
Reported,764,2006
Cleared,148,2006
Reported,873,2007
Cleared,226,2007
Reported,732,2008
Cleared,209,2008
Reported,705,2009
Cleared,249,2009
Reported,971,2010
Cleared,478,2010
Reported,918,2011
Cleared,481,2011
Reported,858,2012
Cleared,463,2012
Reported,1005,2013
Cleared,558,2013
Reported,969,2014
Cleared,562,2014
Reported,974,2015
Cleared,501,2015
Reported,1061,2016
Cleared,489,2016
Reported,1209,2017
Cleared,644,2017
Reported,1042,2018
Cleared,588,2018
