Label,Value,Year
Reported,667,1985
Cleared,478,1985
Reported,867,1986
Cleared,604,1986
Reported,751,1987
Cleared,547,1987
Reported,882,1988
Cleared,667,1988
Reported,787,1989
Cleared,597,1989
Reported,859,1990
Cleared,613,1990
Reported,994,1991
Cleared,736,1991
Reported,888,1992
Cleared,639,1992
Reported,899,1993
Cleared,714,1993
Reported,866,1994
Cleared,706,1994
Reported,903,1995
Cleared,777,1995
Reported,921,1996
Cleared,739,1996
Reported,788,1997
Cleared,650,1997
Reported,593,1998
Cleared,447,1998
Reported,926,2002
Cleared,860,2002
Reported,917,2003
Cleared,739,2003
Reported,949,2004
Cleared,880,2004
Reported,868,2005
Cleared,354,2005
Reported,859,2006
Cleared,297,2006
Reported,806,2007
Cleared,413,2007
Reported,782,2008
Cleared,511,2008
Reported,794,2009
Cleared,471,2009
Reported,739,2010
Cleared,511,2010
Reported,695,2011
Cleared,642,2011
Reported,863,2012
Cleared,547,2012
Reported,633,2013
Cleared,462,2013
Reported,670,2014
Cleared,455,2014
Reported,682,2015
Cleared,474,2015
Reported,629,2016
Cleared,436,2016
Reported,659,2017
Cleared,507,2017
Reported,639,2018
Cleared,447,2018
