Label,Value,Year
Reported,1121,1985
Cleared,481,1985
Reported,1454,1986
Cleared,588,1986
Reported,1486,1987
Cleared,655,1987
Reported,1933,1988
Cleared,699,1988
Reported,2369,1989
Cleared,757,1989
Reported,3208,1990
Cleared,926,1990
Reported,2899,1991
Cleared,841,1991
Reported,3058,1992
Cleared,862,1992
Reported,3227,1993
Cleared,988,1993
Reported,2713,1994
Cleared,864,1994
Reported,2949,1995
Cleared,757,1995
Reported,2594,1996
Cleared,665,1996
Reported,2716,1997
Cleared,815,1997
Reported,2400,1998
Cleared,747,1998
Reported,2517,1999
Cleared,708,1999
Reported,2651,2000
Cleared,827,2000
Reported,2996,2001
Cleared,784,2001
Reported,2893,2002
Cleared,640,2002
Reported,2688,2003
Cleared,660,2003
Reported,2786,2004
Cleared,476,2004
Reported,3649,2005
Cleared,751,2005
Reported,3207,2006
Cleared,848,2006
Reported,3191,2007
Cleared,764,2007
Reported,2984,2008
Cleared,798,2008
Reported,2346,2009
Cleared,673,2009
Reported,1795,2010
Cleared,598,2010
Reported,1612,2011
Cleared,561,2011
Reported,1798,2012
Cleared,681,2012
Reported,1805,2013
Cleared,680,2013
Reported,1586,2014
Cleared,551,2014
Reported,1947,2015
Cleared,668,2015
Reported,2121,2016
Cleared,755,2016
Reported,2017,2017
Cleared,740,2017
Reported,1761,2018
Cleared,658,2018
