Label,Value,Year
Reported,3149,1985
Cleared,578,1985
Reported,3429,1986
Cleared,658,1986
Reported,3915,1987
Cleared,790,1987
Reported,3969,1988
Cleared,809,1988
Reported,4220,1989
Cleared,816,1989
Reported,4211,1990
Cleared,940,1990
Reported,4099,1991
Cleared,824,1991
Reported,3368,1992
Cleared,827,1992
Reported,3056,1993
Cleared,830,1993
Reported,3156,1994
Cleared,673,1994
Reported,3238,1995
Cleared,573,1995
Reported,3407,1996
Cleared,808,1996
Reported,3096,1997
Cleared,728,1997
Reported,3082,1998
Cleared,715,1998
Reported,2786,1999
Cleared,706,1999
Reported,3148,2000
Cleared,810,2000
Reported,3409,2001
Cleared,603,2001
Reported,4007,2002
Cleared,708,2002
Reported,4003,2003
Cleared,704,2003
Reported,4063,2004
Cleared,797,2004
Reported,3786,2005
Cleared,757,2005
Reported,3060,2006
Cleared,535,2006
Reported,2776,2007
Cleared,523,2007
Reported,3298,2008
Cleared,601,2008
Reported,3634,2009
Cleared,784,2009
Reported,3536,2010
Cleared,774,2010
Reported,3112,2011
Cleared,636,2011
Reported,2987,2012
Cleared,685,2012
Reported,2750,2013
Cleared,477,2013
Reported,2605,2014
Cleared,475,2014
Reported,2438,2015
Cleared,463,2015
Reported,2591,2016
Cleared,409,2016
Reported,2179,2017
Cleared,248,2017
Reported,1875,2018
Cleared,250,2018
