Label,Value,Year
Reported,371,1985
Cleared,51,1985
Reported,330,1986
Cleared,78,1986
Reported,285,1987
Cleared,58,1987
Reported,281,1988
Cleared,58,1988
Reported,272,1989
Cleared,42,1989
Reported,350,1990
Cleared,48,1990
Reported,542,1991
Cleared,83,1991
Reported,484,1992
Cleared,64,1992
Reported,568,1993
Cleared,90,1993
Reported,729,1994
Cleared,102,1994
Reported,777,1995
Cleared,131,1995
Reported,558,1996
Cleared,115,1996
Reported,501,1997
Cleared,101,1997
Reported,373,1998
Cleared,87,1998
Reported,398,1999
Cleared,97,1999
Reported,346,2000
Cleared,67,2000
Reported,384,2001
Cleared,79,2001
Reported,382,2002
Cleared,79,2002
Reported,340,2003
Cleared,84,2003
Reported,331,2004
Cleared,78,2004
Reported,384,2005
Cleared,84,2005
Reported,465,2006
Cleared,120,2006
Reported,453,2007
Cleared,121,2007
Reported,544,2008
Cleared,195,2008
Reported,534,2009
Cleared,192,2009
Reported,454,2010
Cleared,160,2010
Reported,465,2011
Cleared,154,2011
Reported,488,2012
Cleared,140,2012
Reported,522,2013
Cleared,166,2013
Reported,496,2014
Cleared,156,2014
Reported,621,2015
Cleared,213,2015
Reported,695,2016
Cleared,205,2016
Reported,778,2017
Cleared,216,2017
Reported,717,2018
Cleared,276,2018
