Label,Value,Year
Reported,957,1985
Cleared,188,1985
Reported,772,1986
Cleared,174,1986
Reported,930,1987
Cleared,240,1987
Reported,1057,1988
Cleared,271,1988
Reported,1087,1989
Cleared,250,1989
Reported,956,1990
Cleared,368,1990
Reported,982,1991
Cleared,314,1991
Reported,909,1992
Cleared,334,1992
Reported,845,1993
Cleared,301,1993
Reported,1114,1994
Cleared,412,1994
Reported,1121,1995
Cleared,445,1995
Reported,1184,1996
Cleared,431,1996
Reported,1237,1997
Cleared,434,1997
Reported,1201,1998
Cleared,361,1998
Reported,1102,1999
Cleared,370,1999
Reported,1226,2000
Cleared,403,2000
Reported,1224,2001
Cleared,331,2001
Reported,1063,2002
Cleared,363,2002
Reported,1131,2003
Cleared,350,2003
Reported,1204,2004
Cleared,334,2004
Reported,1188,2005
Cleared,410,2005
Reported,1047,2006
Cleared,328,2006
Reported,938,2007
Cleared,309,2007
Reported,1048,2008
Cleared,361,2008
Reported,803,2009
Cleared,353,2009
Reported,764,2010
Cleared,265,2010
Reported,876,2011
Cleared,310,2011
Reported,876,2012
Cleared,290,2012
Reported,830,2013
Cleared,223,2013
Reported,934,2014
Cleared,238,2014
Reported,954,2015
Cleared,174,2015
Reported,1010,2016
Cleared,188,2016
Reported,852,2017
Cleared,165,2017
Reported,853,2018
Cleared,202,2018
