Label,Value,Year
Reported,258,1985
Cleared,50,1985
Reported,240,1986
Cleared,0,1986
Reported,241,1987
Cleared,27,1987
Reported,480,1988
Cleared,24,1988
Reported,484,1989
Cleared,6,1989
Reported,456,1990
Cleared,14,1990
Reported,501,1991
Cleared,27,1991
Reported,447,1992
Cleared,69,1992
Reported,610,1993
Cleared,85,1993
Reported,607,1994
Cleared,83,1994
Reported,491,1995
Cleared,105,1995
Reported,448,1996
Cleared,68,1996
Reported,139,1997
Cleared,24,1997
Reported,252,1998
Cleared,13,1998
Reported,217,1999
Cleared,30,1999
Reported,142,2000
Cleared,47,2000
Reported,144,2001
Cleared,29,2001
Reported,152,2002
Cleared,63,2002
Reported,140,2003
Cleared,56,2003
Reported,116,2004
Cleared,45,2004
Reported,115,2005
Cleared,52,2005
Reported,88,2006
Cleared,37,2006
Reported,116,2007
Cleared,27,2007
Reported,87,2008
Cleared,32,2008
Reported,96,2009
Cleared,27,2009
Reported,122,2010
Cleared,33,2010
Reported,127,2011
Cleared,51,2011
Reported,121,2012
Cleared,57,2012
Reported,105,2013
Cleared,54,2013
Reported,95,2014
Cleared,51,2014
Reported,91,2015
Cleared,31,2015
Reported,74,2016
Cleared,32,2016
Reported,76,2017
Cleared,32,2017
Reported,53,2018
Cleared,25,2018
